official_parcel_id,objectid_1,pin14,flood_severity_class,buildability_impact,dominant_flood_zone,flood_zone_codes,floodway_present,sfha_present,moderate_flood_present,parcel_area_acres,flood_constrained_area_acres,floodway_area_acres,sfha_area_acres,percent_parcel_constrained,percent_parcel_floodway,percent_parcel_sfha,flood_review_required,flood_constraint_score,overlay_confidence
CFS-PARCEL-0149742037,149742037,46915553990000,severe,severe,AE,"['AE', 'X']",True,True,True,10.6210,10.5576,7.4675,10.5491,99.4029,70.3091,99.3234,True,100.00,high
CFS-PARCEL-0149778042,149778042,55376691620000,severe,severe,AE,"['AE', 'X']",True,True,True,4.0869,4.0564,3.3344,3.9472,99.2528,81.5882,96.5807,True,100.00,high
CFS-PARCEL-0149779198,149779198,55676711600000,severe,severe,AE,"['AE', 'X']",True,True,True,50.8064,50.4173,34.4910,50.0297,99.2342,67.8872,98.4711,True,100.00,high
CFS-PARCEL-0149820816,149820816,56331876880000,severe,severe,AE,"['AE', 'X']",True,True,True,13.5521,13.4393,10.4501,12.8258,99.1674,77.1107,94.6401,True,100.00,high
CFS-PARCEL-0149744418,149744418,55060678010000,severe,severe,AE,"['AE', 'X']",True,True,True,0.9524,0.9423,0.6810,0.9366,98.9316,71.4997,98.3384,True,100.00,high
CFS-PARCEL-0149820051,149820051,56313329070000,severe,severe,AE,"['AE', 'X']",True,True,True,5.0529,4.9752,3.9738,4.7960,98.4635,78.6439,94.9168,True,100.00,high
CFS-PARCEL-0149777305,149777305,55569424460000,severe,severe,AE,"['AE', 'X']",True,True,True,68.5247,67.4495,57.7860,65.4450,98.4310,84.3287,95.5058,True,100.00,high
CFS-PARCEL-0149757865,149757865,55185619730000,severe,severe,AE,"['AE', 'X']",True,True,True,3.7088,3.6446,2.5653,3.2701,98.2687,69.1673,88.1722,True,100.00,high
CFS-PARCEL-0149778293,149778293,55650228800000,severe,severe,AE,"['AE', 'X']",True,True,True,16.0227,15.6558,11.6084,15.3153,97.7103,72.4500,95.5854,True,100.00,high
CFS-PARCEL-0149758564,149758564,55190102470000,severe,severe,AE,"['AE', 'X']",True,True,True,4.9460,4.8135,3.4649,4.5912,97.3223,70.0557,92.8276,True,100.00,high
CFS-PARCEL-0149768774,149768774,55376671410000,severe,severe,AE,"['AE', 'X']",True,True,True,3.4229,3.3107,2.5792,3.1803,96.7198,75.3512,92.9124,True,100.00,high
CFS-PARCEL-0149798073,149798073,56133330250000,severe,severe,AE,"['AE', 'X']",True,True,True,0.0227,0.0217,0.0213,0.0213,95.6296,93.7635,93.7635,True,100.00,high
CFS-PARCEL-0149738094,149738094,46812204230000,severe,severe,AE,"['AE', 'X']",True,True,True,6.4711,6.1384,5.3735,5.9950,94.8594,83.0389,92.6423,True,100.00,high
CFS-PARCEL-0149741688,149741688,46915547760000,severe,severe,AE,"['AE', 'X']",True,True,True,8.4383,8.0000,5.9100,7.9185,94.8064,70.0376,93.8403,True,100.00,high
CFS-PARCEL-0149814635,149814635,56234483910000,severe,severe,AE,"['AE', 'X']",True,True,True,5.2401,4.9186,3.6958,4.4664,93.8649,70.5293,85.2349,True,100.00,high
CFS-PARCEL-0149818933,149818933,56308605460000,severe,severe,AE,"['AE', 'X']",True,True,True,2.4075,2.2539,1.7248,2.1141,93.6225,71.6435,87.8135,True,100.00,high
CFS-PARCEL-0149720805,149720805,142 049,severe,severe,AE,"['AE', 'X']",True,True,True,139.8466,129.4517,121.4227,127.7414,92.5669,86.8256,91.3439,True,100.00,high
CFS-PARCEL-0149814959,149814959,56237137520000,severe,severe,AE,"['AE', 'X']",True,True,True,33.8037,31.0283,24.8195,29.9156,91.7896,73.4225,88.4981,True,100.00,high
CFS-PARCEL-0149814960,149814960,56237137520000,severe,severe,AE,"['AE', 'X']",True,True,True,72.7820,63.8497,52.0293,61.1015,87.7272,71.4865,83.9513,True,100.00,high
CFS-PARCEL-0149775613,149775613,55490975480000,severe,severe,AE,"['AE', 'X']",True,True,True,4.1689,3.5441,2.9961,3.4862,85.0136,71.8674,83.6253,True,100.00,high
CFS-PARCEL-0149771894,149771894,55283007430000,severe,severe,AE,"['AE', 'X']",True,True,True,7.0347,6.9938,4.6859,6.8094,99.4189,66.6111,96.7969,True,99.96,high
CFS-PARCEL-0149765398,149765398,55176869480000,severe,severe,AE,"['AE', 'X']",True,True,True,2.5591,2.3393,1.7712,2.2617,91.4143,69.2130,88.3794,True,99.95,high
CFS-PARCEL-0149795525,149795525,56029405660000,severe,severe,AE,"['AE', 'X']",True,True,True,4.4062,4.4062,2.9171,4.4056,100.0000,66.2043,99.9879,True,99.93,high
CFS-PARCEL-0149758276,149758276,55196332650000,severe,severe,AE,['AE'],True,True,False,2.6160,2.6160,1.7254,2.6160,100.0000,65.9563,100.0000,True,99.89,high
CFS-PARCEL-0149733555,149733555,46727202450000,severe,severe,AE,"['AE', 'X']",True,True,True,12.6208,12.5930,8.3320,12.5561,99.7795,66.0180,99.4871,True,99.89,high
CFS-PARCEL-0149803080,149803080,56200931220000,severe,severe,AE,"['AE', 'X']",True,True,True,13.0095,12.9844,8.5508,12.8841,99.8076,65.7276,99.0365,True,99.85,high
CFS-PARCEL-0149721147,149721147,142 156,severe,severe,AE,['AE'],True,True,False,0.9024,0.9024,0.5908,0.9024,99.9997,65.4624,99.9997,True,99.82,high
CFS-PARCEL-0149766818,149766818,55336867650000,severe,severe,AE,"['AE', 'X']",True,True,True,12.4408,12.2194,8.2035,12.1562,98.2206,65.9399,97.7121,True,99.80,high
CFS-PARCEL-0149816453,149816453,56216678340000,severe,severe,AE,['AE'],True,True,False,1.1945,1.1945,0.7783,1.1945,100.0000,65.1548,100.0000,True,99.77,high
CFS-PARCEL-0149757677,149757677,55190045360000,severe,severe,AE,"['AE', 'X']",True,True,True,4.8364,4.4792,3.2633,4.2522,92.6156,67.4748,87.9200,True,99.75,high
CFS-PARCEL-0149821938,149821938,56235743710000,severe,severe,AE,"['AE', 'X']",True,True,True,0.1268,0.1241,0.0829,0.1234,97.8369,65.3804,97.3034,True,99.70,high
CFS-PARCEL-0149777918,149777918,55574489630000,severe,severe,AE,"['AE', 'X']",True,True,True,10.0275,9.8920,6.5201,8.9684,98.6484,65.0223,89.4381,True,99.69,high
CFS-PARCEL-0149768403,149768403,55376652420000,severe,severe,AE,"['AE', 'X']",True,True,True,2.3336,2.0962,1.5869,1.9722,89.8283,68.0016,84.5121,True,99.69,high
CFS-PARCEL-0149792720,149792720,56011609450000,severe,severe,AE,['AE'],True,True,False,0.6602,0.6602,0.4254,0.6602,100.0000,64.4317,100.0000,True,99.66,high
CFS-PARCEL-0149760600,149760600,55255970330000,severe,severe,AE,"['AE', 'X']",True,True,True,2.1767,2.1737,1.4011,2.1544,99.8605,64.3686,98.9713,True,99.65,high
CFS-PARCEL-0149727098,149727098,45897800750000,severe,severe,AE,"['AE', 'X']",True,True,True,21.0861,20.7440,13.6158,19.4885,98.3777,64.5723,92.4234,True,99.60,high
CFS-PARCEL-0149781239,149781239,55795863880000,severe,severe,AE,"['AE', 'X']",True,True,True,45.9269,41.0272,31.0413,39.5712,89.3314,67.5885,86.1613,True,99.60,high
CFS-PARCEL-0149758565,149758565,55190140200000,severe,severe,AE,"['AE', 'X']",True,True,True,7.7589,7.4062,5.0743,6.9622,95.4551,65.3995,89.7317,True,99.58,high
CFS-PARCEL-0149777373,149777373,55578311880000,severe,severe,AE,"['AE', 'X']",True,True,True,9.5628,9.5628,6.0847,9.4347,100.0000,63.6295,98.6610,True,99.54,high
CFS-PARCEL-0149735456,149735456,46803025200000,severe,severe,AE,"['AE', 'X']",True,True,True,31.6570,31.5287,20.1382,30.0446,99.5946,63.6137,94.9066,True,99.52,high
CFS-PARCEL-0149770752,149770752,55390826500000,severe,severe,AE,"['AE', 'X']",True,True,True,0.8175,0.8117,0.5190,0.7436,99.2862,63.4821,90.9576,True,99.49,high
CFS-PARCEL-0149820268,149820268,56320754700000,severe,severe,AE,"['AE', 'X']",True,True,True,6.5921,6.5880,4.1622,6.5719,99.9380,63.1387,99.6928,True,99.47,high
CFS-PARCEL-0149766763,149766763,55299898900000,severe,severe,AE,"['AE', 'X']",True,True,True,10.4067,9.8416,6.7457,9.2132,94.5697,64.8207,88.5315,True,99.45,high
CFS-PARCEL-0149757024,149757024,55080022490000,severe,severe,AE,"['AE', 'X']",True,True,True,1.2959,1.1967,0.8475,1.1225,92.3450,65.3988,86.6192,True,99.43,high
CFS-PARCEL-0149733127,149733127,46727066510000,severe,severe,AE,['AE'],True,True,False,10.3607,10.3607,6.5034,10.3607,99.9999,62.7699,99.9999,True,99.42,high
CFS-PARCEL-0149828266,149828266,56606358070000,severe,severe,AE,"['AE', 'X']",True,True,True,2.1729,2.0729,1.3943,1.9216,95.3997,64.1658,88.4368,True,99.39,high
CFS-PARCEL-0149755938,149755938,55174043620000,severe,severe,AE,['AE'],True,True,False,1.1320,1.1320,0.7051,1.1320,100.0000,62.2859,100.0000,True,99.34,high
CFS-PARCEL-0149758456,149758456,55190062460000,severe,severe,AE,"['AE', 'X']",True,True,True,5.0657,4.7830,3.2452,4.4612,94.4200,64.0628,88.0664,True,99.33,high
CFS-PARCEL-0149750468,149750468,55089132740000,severe,severe,AE,['AE'],True,True,False,0.1961,0.1961,0.1218,0.1961,100.0000,62.1347,100.0000,True,99.32,high
CFS-PARCEL-0149756223,149756223,55176121500000,severe,severe,AE,['AE'],True,True,False,0.7679,0.7679,0.4770,0.7679,100.0000,62.1141,100.0000,True,99.32,high
CFS-PARCEL-0149756193,149756193,55177886340000,severe,severe,AE,"['AE', 'X']",True,True,True,6.4034,6.4034,3.9488,6.1499,100.0000,61.6676,96.0418,True,99.25,high
CFS-PARCEL-0149762202,149762202,55273558310000,severe,severe,AE,"['AE', 'X']",True,True,True,12.2580,12.2580,7.5555,12.1969,100.0000,61.6371,99.5011,True,99.25,high
CFS-PARCEL-0149737609,149737609,46812126770000,severe,severe,AE,"['AE', 'X']",True,True,True,6.0953,6.0107,3.7779,5.7115,98.6119,61.9809,93.7022,True,99.23,high
CFS-PARCEL-0149771456,149771456,55388486710000,severe,severe,AE,"['AE', 'X']",True,True,True,30.5757,30.2275,18.8949,29.9006,98.8610,61.7971,97.7921,True,99.21,high
CFS-PARCEL-0149774637,149774637,55456652950000,severe,severe,AE,"['AE', 'X']",True,True,True,3.8015,3.3784,2.4727,3.2752,88.8691,65.0446,86.1554,True,99.20,high
CFS-PARCEL-0149777364,149777364,55578259720000,severe,severe,AE,"['AE', 'X']",True,True,True,2.5180,2.5164,1.5429,2.2238,99.9393,61.2767,88.3163,True,99.19,high
CFS-PARCEL-0149768248,149768248,55375696250000,severe,severe,AE,"['AE', 'X']",True,True,True,1.3329,1.2831,0.8285,1.1398,96.2680,62.1602,85.5115,True,99.14,high
CFS-PARCEL-0149755145,149755145,55171909770000,severe,severe,AE,['AE'],True,True,False,2.9123,2.9123,1.7705,2.9123,100.0000,60.7950,100.0000,True,99.12,high
CFS-PARCEL-0149801081,149801081,56137374150000,severe,severe,AE,"['AE', 'X']",True,True,True,0.1226,0.1226,0.0744,0.1226,100.0000,60.6799,99.9954,True,99.10,high
CFS-PARCEL-0149754112,149754112,55060666560000,severe,severe,AE,"['AE', 'X']",True,True,True,1.0722,1.0283,0.6649,1.0098,95.9030,62.0138,94.1824,True,99.10,high
CFS-PARCEL-0149746702,149746702,55071988970000,severe,severe,AE,['AE'],True,True,False,14.4345,14.4345,8.7479,14.4345,100.0000,60.6039,100.0000,True,99.09,high
CFS-PARCEL-0149786770,149786770,55652388220000,severe,severe,AE,['AE'],True,True,False,1.1280,1.1280,0.6838,1.1280,99.9999,60.6273,99.9999,True,99.09,high
CFS-PARCEL-0149756493,149756493,55176126800000,severe,severe,AE,['AE'],True,True,False,0.5159,0.5159,0.3122,0.5159,100.0000,60.5026,100.0000,True,99.08,high
CFS-PARCEL-0149784208,149784208,56011618030000,severe,severe,AE,['AE'],True,True,False,0.7089,0.7089,0.4278,0.7089,100.0000,60.3539,100.0000,True,99.05,high
CFS-PARCEL-0149733128,149733128,46727080810000,severe,severe,AE,"['AE', 'X']",True,True,True,6.5947,6.4204,4.0385,6.2021,97.3568,61.2382,94.0464,True,99.05,high
CFS-PARCEL-0149758303,149758303,55184688790000,severe,severe,AE,"['AE', 'X']",True,True,True,5.4464,5.2481,3.3437,4.7671,96.3596,61.3933,87.5275,True,99.03,high
CFS-PARCEL-0149768485,149768485,55376605290000,severe,severe,AE,"['AE', 'X']",True,True,True,1.4288,1.4035,0.8644,1.2008,98.2262,60.4974,84.0363,True,98.99,high
CFS-PARCEL-0149774433,149774433,55456644940000,severe,severe,AE,"['AE', 'X']",True,True,True,2.5731,2.3238,1.6228,2.2685,90.3105,63.0669,88.1616,True,98.98,high
CFS-PARCEL-0149756263,149756263,55176144950000,severe,severe,AE,"['AE', 'X']",True,True,True,8.3266,8.3266,4.9782,8.3174,100.0000,59.7875,99.8902,True,98.97,high
CFS-PARCEL-0149822236,149822236,56400027310000,severe,severe,AE,['AE'],True,True,False,0.6724,0.6724,0.4020,0.6724,100.0000,59.7797,100.0000,True,98.97,high
CFS-PARCEL-0149747232,149747232,46813118540000,severe,severe,AE,"['AE', 'X']",True,True,True,10.4946,9.4199,6.6333,8.9241,89.7598,63.2063,85.0352,True,98.97,high
CFS-PARCEL-0149777420,149777420,55578287640000,severe,severe,AE,"['AE', 'X']",True,True,True,2.9203,2.9181,1.7460,2.6994,99.9258,59.7881,92.4341,True,98.96,high
CFS-PARCEL-0149779507,149779507,55674211640000,severe,severe,AE,['AE'],True,True,False,0.6273,0.6273,0.3732,0.6273,100.0000,59.5031,100.0000,True,98.93,high
CFS-PARCEL-0149720426,149720426,142 046,severe,severe,AE,"['AE', 'X']",True,True,True,3.7140,3.0819,2.4212,2.9505,82.9817,65.1914,79.4445,True,98.93,high
CFS-PARCEL-0149759451,149759451,55196417020000,severe,severe,AE,"['AE', 'X']",True,True,True,4.2250,3.8158,2.6487,3.5984,90.3150,62.6905,85.1696,True,98.92,high
CFS-PARCEL-0149778540,149778540,55652343980000,severe,severe,AE,"['AE', 'X']",True,True,True,2.3410,2.3410,1.3907,2.3410,99.9999,59.4059,99.9993,True,98.91,high
CFS-PARCEL-0149790655,149790655,56112708990000,severe,severe,AE,['AE'],True,True,False,14.7646,14.7645,8.7162,14.7645,99.9999,59.0346,99.9999,True,98.86,high
CFS-PARCEL-0149807812,149807812,56210419030000,severe,severe,AE,"['AE', 'X']",True,True,True,0.2226,0.1898,0.1424,0.1452,85.2734,63.9615,65.2514,True,98.86,high
CFS-PARCEL-0149733494,149733494,46726413990000,severe,severe,AE,"['AE', 'X']",True,True,True,5.7272,5.1162,3.5778,4.8987,89.3323,62.4702,85.5351,True,98.84,high
CFS-PARCEL-0149722161,149722161,148 234,severe,severe,AE,"['AE', 'X']",True,True,True,0.8654,0.8654,0.5092,0.6608,100.0000,58.8378,76.3549,True,98.83,high
CFS-PARCEL-0149781855,149781855,56001753690000,severe,severe,AE,['AE'],True,True,False,4.7347,4.7347,2.7859,4.7347,100.0000,58.8390,100.0000,True,98.83,high
CFS-PARCEL-0149755514,149755514,55176114130000,severe,severe,AE,"['AE', 'X']",True,True,True,0.7254,0.7254,0.4244,0.7092,99.9999,58.5074,97.7589,True,98.78,high
CFS-PARCEL-0149820807,149820807,56331876880000,severe,severe,AE,"['AE', 'X']",True,True,True,82.9276,64.6506,54.5908,62.3116,77.9602,65.8294,75.1398,True,98.77,high
CFS-PARCEL-0149779724,149779724,55781439480000,severe,severe,AE,"['AE', 'X']",True,True,True,32.9636,26.1845,21.4926,25.7435,79.4345,65.2010,78.0968,True,98.75,high
CFS-PARCEL-0149777893,149777893,55569333760000,severe,severe,AE,"['AE', 'X']",True,True,True,10.0933,10.0923,5.8801,10.0748,99.9905,58.2571,99.8166,True,98.74,high
CFS-PARCEL-0149733663,149733663,46728026280000,severe,severe,AE,"['AE', 'X']",True,True,True,2.5731,2.5731,1.4966,2.3136,100.0000,58.1647,89.9168,True,98.72,high
CFS-PARCEL-0149807766,149807766,56210189510000,severe,severe,AE,"['AE', 'X']",True,True,True,2.2426,2.2343,1.2999,2.2150,99.6300,57.9635,98.7690,True,98.68,high
CFS-PARCEL-0149818931,149818931,56308482180000,severe,severe,AE,"['AE', 'X']",True,True,True,10.2333,9.9915,5.9931,9.8065,97.6371,58.5645,95.8290,True,98.67,high
CFS-PARCEL-0149740720,149740720,46834919020000,severe,severe,AE,"['AE', 'X']",True,True,True,2.1631,1.7609,1.3834,1.6645,81.4068,63.9527,76.9501,True,98.66,high
CFS-PARCEL-0149749327,149749327,55080011960000,severe,severe,AE,"['AE', 'X']",True,True,True,1.0299,1.0047,0.6021,0.9505,97.5514,58.4645,92.2942,True,98.65,high
CFS-PARCEL-0149762156,149762156,55273372220000,severe,severe,AE,['AE'],True,True,False,8.6378,8.6378,4.9632,8.6378,100.0000,57.4599,100.0000,True,98.62,high
CFS-PARCEL-0149768247,149768247,55375678620000,severe,severe,AE,"['AE', 'X']",True,True,True,1.1240,1.0330,0.6759,0.9071,91.9080,60.1364,80.7041,True,98.62,high
CFS-PARCEL-0149820061,149820061,56313359170000,severe,severe,AE,"['AE', 'X']",True,True,True,0.9344,0.9344,0.5360,0.9333,100.0000,57.3635,99.8823,True,98.60,high
CFS-PARCEL-0149768772,149768772,55376615230000,severe,severe,AE,"['AE', 'X']",True,True,True,1.4501,1.3453,0.8642,1.1792,92.7721,59.5969,81.3156,True,98.58,high
CFS-PARCEL-0149815369,149815369,56239679650000,severe,severe,AE,"['AE', 'X']",True,True,True,74.9502,60.4695,47.6263,57.7489,80.6795,63.5439,77.0497,True,98.57,high
CFS-PARCEL-0149758793,149758793,55196218360000,severe,severe,AE,['AE'],True,True,False,1.0535,1.0535,0.6014,1.0535,100.0000,57.0851,100.0000,True,98.56,high
CFS-PARCEL-0149814047,149814047,56234898540000,severe,severe,AE,"['AE', 'X']",True,True,True,0.4211,0.4211,0.2403,0.4203,100.0000,57.0699,99.8069,True,98.56,high
CFS-PARCEL-0149788354,149788354,56039912520000,severe,severe,AE,['AE'],True,True,False,3.2300,3.2300,1.8419,3.2300,100.0000,57.0264,100.0000,True,98.55,high
CFS-PARCEL-0149757828,149757828,55087009400000,severe,severe,AE,"['AE', 'X']",True,True,True,10.7727,10.2228,6.3107,9.8758,94.8956,58.5804,91.6741,True,98.53,high
CFS-PARCEL-0149768587,149768587,55375687640000,severe,severe,AE,"['AE', 'X']",True,True,True,1.2387,1.1323,0.7396,0.9917,91.4177,59.7079,80.0610,True,98.53,high
CFS-PARCEL-0149827291,149827291,56401098690000,severe,severe,AE,['AE'],True,True,False,1.2325,1.2325,0.6980,1.2325,100.0000,56.6368,100.0000,True,98.50,high
CFS-PARCEL-0149771143,149771143,55391707630000,severe,severe,AE,"['AE', 'X']",True,True,True,5.2359,5.1909,2.9810,4.6684,99.1400,56.9331,89.1602,True,98.50,high
CFS-PARCEL-0149768263,149768263,55376624250000,severe,severe,AE,"['AE', 'X']",True,True,True,1.4582,1.3353,0.8668,1.1911,91.5719,59.4469,81.6808,True,98.50,high
CFS-PARCEL-0149726902,149726902,45894917740000,severe,severe,AE,"['AE', 'X']",True,True,True,10.1099,10.1099,5.7203,10.0047,100.0000,56.5808,98.9594,True,98.49,high
CFS-PARCEL-0149748005,149748005,46814003850000,severe,severe,AE,"['AE', 'X']",True,True,True,5.0989,5.0989,2.8715,4.9845,100.0000,56.3160,97.7566,True,98.45,high
CFS-PARCEL-0149777000,149777000,55490958350000,severe,severe,AE,"['AE', 'X']",True,True,True,3.0552,2.4708,1.9133,2.3413,80.8728,62.6255,76.6341,True,98.44,high
CFS-PARCEL-0149727057,149727057,45895907860000,severe,severe,AE,"['AE', 'X']",True,True,True,15.8240,14.5700,9.3126,13.8156,92.0753,58.8512,87.3078,True,98.43,high
CFS-PARCEL-0149751011,149751011,46920592590000,severe,severe,AE,"['AE', 'X']",True,True,True,1862.8738,1401.0303,1199.6012,1375.5448,75.2080,64.3952,73.8399,True,98.42,high
CFS-PARCEL-0149792924,149792924,56118070470000,severe,severe,AE,['AE'],True,True,False,4.9548,4.9548,2.7752,4.9548,100.0000,56.0108,100.0000,True,98.40,high
CFS-PARCEL-0149777924,149777924,55578278130000,severe,severe,AE,"['AE', 'X']",True,True,True,2.5052,2.4755,1.4114,2.2354,98.8147,56.3399,89.2323,True,98.39,high
CFS-PARCEL-0149761889,149761889,55274450030000,severe,severe,AE,"['AE', 'X']",True,True,True,13.7863,13.7860,7.7002,13.0640,99.9976,55.8542,94.7611,True,98.38,high
CFS-PARCEL-0149731064,149731064,46717953310000,severe,severe,AE,"['AE', 'X']",True,True,True,22.0335,20.5107,12.8227,19.9928,93.0888,58.1965,90.7381,True,98.38,high
CFS-PARCEL-0149768486,149768486,55376623970000,severe,severe,AE,"['AE', 'X']",True,True,True,1.4840,1.2989,0.8908,1.1895,87.5251,60.0235,80.1545,True,98.38,high
CFS-PARCEL-0149754691,149754691,55172297290000,severe,severe,AE,"['AE', 'X']",True,True,True,4.5228,4.5228,2.5252,3.9914,100.0000,55.8328,88.2506,True,98.37,high
CFS-PARCEL-0149785966,149785966,55577347640000,severe,severe,AE,"['AE', 'X']",True,True,True,2.2440,2.2440,1.2516,2.1806,99.9996,55.7758,97.1730,True,98.37,high
CFS-PARCEL-0149775744,149775744,55474705360000,severe,severe,AE,"['AE', 'X']",True,True,True,4.1494,3.4848,2.5301,3.1323,83.9841,60.9752,75.4878,True,98.35,high
CFS-PARCEL-0149767470,149767470,55183978110000,severe,severe,AE,"['AE', 'X']",True,True,True,1.6640,1.5631,0.9573,1.5024,93.9362,57.5291,90.2880,True,98.33,high
CFS-PARCEL-0149756553,149756553,55176142030000,severe,severe,AE,['AE'],True,True,False,0.7516,0.7516,0.4165,0.7516,100.0000,55.4084,100.0000,True,98.31,high
CFS-PARCEL-0149774469,149774469,55454896210000,severe,severe,AE,"['AE', 'X']",True,True,True,10.0421,9.5272,5.7309,8.6791,94.8724,57.0689,86.4270,True,98.30,high
CFS-PARCEL-0149783685,149783685,56009146050000,severe,severe,AE,"['AE', 'X']",True,True,True,0.4781,0.4781,0.2629,0.4659,100.0000,54.9884,97.4544,True,98.25,high
CFS-PARCEL-0149821958,149821958,56401259640000,severe,severe,AE,"['AE', 'X']",True,True,True,4.1669,3.6959,2.4454,3.6118,88.6965,58.6873,86.6778,True,98.24,high
CFS-PARCEL-0149768603,149768603,55376643030000,severe,severe,AE,"['AE', 'X']",True,True,True,1.3659,1.1477,0.8232,1.0668,84.0226,60.2631,78.1022,True,98.24,high
CFS-PARCEL-0149722511,149722511,151 263,severe,severe,AE,"['AE', 'X']",True,True,True,0.2024,0.2007,0.1116,0.1967,99.1657,55.1264,97.1774,True,98.23,high
CFS-PARCEL-0149784003,149784003,56011021570000,severe,severe,AE,"['AE', 'X']",True,True,True,0.9018,0.8466,0.5125,0.8218,93.8833,56.8289,91.1287,True,98.22,high
CFS-PARCEL-0149759054,149759054,55196432310000,severe,severe,AE,"['AE', 'X']",True,True,True,0.5750,0.5750,0.3145,0.5238,100.0000,54.6934,91.1020,True,98.20,high
CFS-PARCEL-0149732812,149732812,46728103540000,severe,severe,AE,"['AE', 'X']",True,True,True,5.8784,5.8784,3.2082,5.8657,100.0000,54.5762,99.7826,True,98.19,high
CFS-PARCEL-0149756460,149756460,55179699450000,severe,severe,AE,"['AE', 'X']",True,True,True,72.4003,52.0467,46.1707,51.2155,71.8874,63.7715,70.7394,True,98.16,high
CFS-PARCEL-0149745292,149745292,55064990280000,severe,severe,AE,"['AE', 'X']",True,True,True,3.4341,2.9625,2.0188,2.8657,86.2658,58.7875,83.4465,True,98.13,high
CFS-PARCEL-0149815020,149815020,56234404050000,severe,severe,AE,"['AE', 'X']",True,True,True,9.6086,9.5114,5.2365,9.4020,98.9893,54.4986,97.8504,True,98.12,high
CFS-PARCEL-0149750462,149750462,55089132150000,severe,severe,AE,['AE'],True,True,False,0.2090,0.2090,0.1130,0.2090,100.0000,54.0668,100.0000,True,98.11,high
CFS-PARCEL-0149810573,149810573,56217526640000,severe,severe,AE,"['AE', 'X']",True,True,True,2.1649,2.1649,1.1703,2.1568,99.9996,54.0580,99.6242,True,98.11,high
CFS-PARCEL-0149734673,149734673,46801385900000,severe,severe,AE,"['AE', 'X']",True,True,True,9.3295,8.1902,5.4175,7.6880,87.7888,58.0692,82.4055,True,98.10,high
CFS-PARCEL-0149788630,149788630,56049180200000,severe,severe,AE,"['AE', 'X']",True,True,True,12.6481,10.7449,7.4605,10.4701,84.9521,58.9847,82.7795,True,98.10,high
CFS-PARCEL-0149732367,149732367,46718889010000,severe,severe,AE,['AE'],True,True,False,0.3653,0.3653,0.1968,0.3653,100.0000,53.8819,100.0000,True,98.08,high
CFS-PARCEL-0149732341,149732341,46723640360000,severe,severe,AE,"['AE', 'X']",True,True,True,2.5887,2.3263,1.4821,2.1491,89.8636,57.2517,83.0163,True,98.08,high
CFS-PARCEL-0149734293,149734293,46805007130000,severe,severe,AE,"['AE', 'X']",True,True,True,26.5711,23.7737,15.0948,23.1655,89.4722,56.8091,87.1831,True,97.99,high
CFS-PARCEL-0149761920,149761920,55274715290000,severe,severe,AE,"['AE', 'X']",True,True,True,7.8627,7.4168,4.3254,6.9525,94.3296,55.0111,88.4235,True,97.97,high
CFS-PARCEL-0149768078,149768078,55377608060000,severe,severe,AE,['AE'],True,True,False,2.2073,2.2073,1.1709,2.2073,100.0000,53.0470,100.0000,True,97.96,high
CFS-PARCEL-0149820112,149820112,56315240630000,severe,severe,AE,"['AE', 'X']",True,True,True,25.7865,22.7735,14.6631,22.4117,88.3154,56.8633,86.9126,True,97.95,high
CFS-PARCEL-0149746620,149746620,55064828740000,severe,severe,AE,"['AE', 'X']",True,True,True,0.8376,0.7257,0.4806,0.7199,86.6350,57.3799,85.9459,True,97.94,high
CFS-PARCEL-0149818899,149818899,56307644560000,severe,severe,AE,"['AE', 'X']",True,True,True,5.5633,5.5633,2.9402,5.4724,100.0000,52.8496,98.3658,True,97.93,high
CFS-PARCEL-0149820806,149820806,56331876880000,severe,severe,AE,"['AE', 'X']",True,True,True,36.1043,25.8396,22.4983,24.9924,71.5694,62.3147,69.2228,True,97.93,high
CFS-PARCEL-0149733126,149733126,46727066510000,severe,severe,AE,"['AE', 'X']",True,True,True,2.3889,2.3883,1.2618,2.2145,99.9748,52.8171,92.6983,True,97.92,high
CFS-PARCEL-0149776868,149776868,55550579890000,severe,severe,AE,['AE'],True,True,False,3.4895,3.4895,1.8331,3.4895,100.0000,52.5315,100.0000,True,97.88,high
CFS-PARCEL-0149768517,149768517,55375668890000,severe,severe,AE,"['AE', 'X']",True,True,True,1.1043,1.0394,0.6010,0.9233,94.1237,54.4227,83.6133,True,97.87,high
CFS-PARCEL-0149732762,149732762,46723577530000,severe,severe,AE,"['AE', 'X']",True,True,True,10.8744,9.6058,6.1198,9.2985,88.3346,56.2773,85.5087,True,97.86,high
CFS-PARCEL-0149774395,149774395,55456682650000,severe,severe,AE,"['AE', 'X']",True,True,True,2.8061,2.2286,1.6560,2.0978,79.4205,59.0136,74.7585,True,97.82,high
CFS-PARCEL-0149785409,149785409,56020629420000,severe,severe,AE,"['AE', 'X']",True,True,True,2.9097,2.2192,1.7462,2.1545,76.2690,60.0122,74.0450,True,97.82,high
CFS-PARCEL-0149735281,149735281,46801283980000,severe,severe,AE,"['AE', 'X']",True,True,True,13.9083,12.4641,7.7240,11.2212,89.6166,55.5355,80.6804,True,97.81,high
CFS-PARCEL-0149823769,149823769,56505647450000,severe,severe,AE,"['AE', 'X']",True,True,True,3.6613,3.6613,1.8976,3.5953,100.0000,51.8282,98.1983,True,97.77,high
