official_parcel_id,objectid_1,pin14,parcel_quality_status,nbh_name,subdiv_name,zoning_jurisdiction_name,planning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_overlap_count,zoning_jurisdiction_overlap_count,dominant_overlap_pct,second_zoning_jurisdiction_name,second_zoning_code_raw,second_overlap_pct,top_two_overlap_pct_gap,zoning_assignment_confidence,zoning_join_status,municipal_zoning_dominates_county_overlap,has_nearly_equal_overlap_split,tiny_sliver_overlap_count,parcel_area_acres_calc
CFS-PARCEL-0149766921,149766921,55344054080000,review,BETHEL ELEMENTARY SCHOOL,,Midland,,AG,agricultural,2,2,0.999999,Cabarrus County / Unincorporated,CR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,2.119651
CFS-PARCEL-0149767003,149767003,55334800350000,review,BETHEL ELEMENTARY SCHOOL,,Cabarrus County / Unincorporated,,CR,residential,2,2,0.999999,Midland,AG,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,19.88432
CFS-PARCEL-0149767106,149767106,55340567180000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,OI,office,2,2,0.999999,Midland,IND,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,47.672391
CFS-PARCEL-0149767304,149767304,55343272160000,review,BETHEL ELEMENTARY SCHOOL,,Midland,,SFR,unknown,2,2,0.999999,Cabarrus County / Unincorporated,CR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,1.890062
CFS-PARCEL-0149767504,149767504,55330963300000,trusted,WYNDHAM ESTATES,WYNDHAM ESTATES MAP 1 PH 1 REVISED,Midland,,SFR,unknown,2,2,0.999999,Cabarrus County / Unincorporated,CR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.681056
CFS-PARCEL-0149767541,149767541,55334971490000,review,BETHEL ELEMENTARY SCHOOL,,Midland,,AG,agricultural,2,2,0.999999,Cabarrus County / Unincorporated,CR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,5.234213
CFS-PARCEL-0149767664,149767664,55341760440000,review,BETHEL ELEMENTARY SCHOOL,,Cabarrus County / Unincorporated,,CR,residential,2,2,0.999999,Midland,SFR,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,14.331672
CFS-PARCEL-0149768163,149768163,55194196560000,trusted,PEBBLEBROOK-WOLF MEADOWS,WOLF MEADOWS ACRES,Cabarrus County / Unincorporated,,MDR,residential,3,2,0.999999,Cabarrus County / Unincorporated,OI,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,2,1.276141
CFS-PARCEL-0149768734,149768734,55380717360000,trusted,CENTRAL CABARRUS HIGH SCHOOL,BILLY C SIMPSON,Concord,,RM-1,residential,2,2,0.999999,Cabarrus County / Unincorporated,LDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,1.101376
CFS-PARCEL-0149770272,149770272,55384979800000,trusted,SOUTHBROOK MHP I-V,SOUTHBROOK MHP I-V,Cabarrus County / Unincorporated,,MDR,residential,2,2,0.999999,Concord,RM-2,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.4214
CFS-PARCEL-0149771337,149771337,55393006220000,trusted,HALLSTEAD,HALLSTEAD PHASE 1 MAP 2,Concord,,R-CO,residential,2,2,0.999999,Cabarrus County / Unincorporated,MDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.173255
CFS-PARCEL-0149771894,149771894,55283007430000,trusted,BOULDER CREEK,BOULDER CREEK,Concord,,RV-CU,residential,2,2,0.999999,Harrisburg,EC,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,7.034712
CFS-PARCEL-0149774581,149774581,55448294270000,review,MIDLAND COMMERCIAL,,Cabarrus County / Unincorporated,,GI,industrial,3,2,0.999999,Midland,SFR,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,2,5.217779
CFS-PARCEL-0149776265,149776265,55497848800000,review,LAKE LYNN LODGE,,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.999999,Concord,RV-CD,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,11.501316
CFS-PARCEL-0149776569,149776569,55494823290000,trusted,BEDFORD FARMS,BEDFORD FARMS PH 1 MAP 2,Concord,,PUD,unknown,2,2,0.999999,Cabarrus County / Unincorporated,LDR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.442118
CFS-PARCEL-0149777478,149777478,55549975520000,trusted,DOWNTOWN MIDLAND,NANCY PHARR HAINES,Cabarrus County / Unincorporated,,AO,agricultural,4,2,0.999999,Midland,C24/27,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,3,26.914193
CFS-PARCEL-0149777781,149777781,55557021670000,review,DOWNTOWN MIDLAND,,Midland,,AG,agricultural,2,2,0.999999,Cabarrus County / Unincorporated,LDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,1.597925
CFS-PARCEL-0149778296,149778296,55651021940000,review,DOWNTOWN MIDLAND,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.999999,Midland,C24/27,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.865663
CFS-PARCEL-0149779079,149779079,55652356850000,review,REED GOLD MINE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.999999,Locust,OPS,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,3.223079
CFS-PARCEL-0149779930,149779930,55697633240000,trusted,MT PLEASANT HIGH SCHOOL,FINK SCHOOL SUBD,Cabarrus County / Unincorporated,Mt. Pleasant,CR,residential,2,2,0.999999,Mt. Pleasant,RL,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,7.55111
CFS-PARCEL-0149780472,149780472,55762514150000,trusted,MEADOWCREEK VILLAGE,MEADOWCREEK,Locust,,OPS,unknown,2,2,0.999999,Cabarrus County / Unincorporated,AO,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.1695
CFS-PARCEL-0149781944,149781944,55434077210000,trusted,SOUTHERN MIDLAND,PROP SURVEY PCL 55434047480000 & 55434086770000,Cabarrus County / Unincorporated,,CR,residential,3,2,0.999999,Midland,AG,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,2,10.514026
CFS-PARCEL-0149786771,149786771,55652471210000,review,REED GOLD MINE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,0.999999,Locust,OPS,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,4.126833
CFS-PARCEL-0149788286,149788286,55698706950000,review,MT PLEASANT OUTSIDE,,Mt. Pleasant,Mt. Pleasant,RL,residential,2,2,0.999999,Cabarrus County / Unincorporated,CR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,38.349269
CFS-PARCEL-0149811557,149811557,56223453360000,review,LAKE CONCORD RD,,Cabarrus County / Unincorporated,,MDR,residential,2,2,0.999999,Kannapolis,O-I,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.85554
CFS-PARCEL-0149821307,149821307,56339863130000,trusted,HERITAGE OAKS ESTATES,HERITAGE OAKS ESTATES,Cabarrus County / Unincorporated,,LDR,residential,2,2,0.999999,Kannapolis,R8,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.680158
CFS-PARCEL-0149821684,149821684,56402727680000,trusted,PLEASANT OAKS,PLEASANT OAKS PH 2,Concord,,RM-1,residential,2,2,0.999999,Cabarrus County / Unincorporated,LDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.784673
CFS-PARCEL-0149821736,149821736,56403042750000,review,OLD FARM,,Concord,,RM-2,residential,2,2,0.999999,Cabarrus County / Unincorporated,LDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.948901
CFS-PARCEL-0149824486,149824486,56605017470000,trusted,BIRKDALE,BIRKDALE,Cabarrus County / Unincorporated,Mt. Pleasant,CR,residential,2,2,0.999999,Mt. Pleasant,RL,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,2.344425
CFS-PARCEL-0149824883,149824883,56604797550000,review,MT PLEASANT OUTSIDE,,Mt. Pleasant,Mt. Pleasant,RL,residential,2,2,0.999999,Cabarrus County / Unincorporated,CR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.554692
CFS-PARCEL-0149827383,149827383,56404022150000,review,OLD FARM,,Concord,,RM-2,residential,2,2,0.999999,Cabarrus County / Unincorporated,LDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.745255
CFS-PARCEL-0149730432,149730432,46715930290000,trusted,SKYBROOK VILLAGE,THE VILLAGES AT SKYBROOK NORTH,Concord,,RV-CD,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.258185
CFS-PARCEL-0149732367,149732367,46718889010000,trusted,MOSS CREEK AREA 3,MOSS CREEK VILLAGE MASTER ASSOCIATION INC,Concord,,RM-2-CU,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.365269
CFS-PARCEL-0149732481,149732481,46724499530000,review,DEWEESE,,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Kannapolis,R18,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.414006
CFS-PARCEL-0149732883,149732883,46731250730000,review,DEWEESE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,1.0,Kannapolis,R8-CZ,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,8.108228
CFS-PARCEL-0149734787,149734787,46801961650000,review,DEWITT,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RM-1,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.005508
CFS-PARCEL-0149734987,149734987,46801818610000,review,DEWITT,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RM-1,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.89276
CFS-PARCEL-0149735042,149735042,46800377880000,trusted,DOMINION GROVE,HIGHLAND CREEK,Concord,,R-CO,residential,3,2,1.0,Cabarrus County / Unincorporated,LDR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,2,0.227027
CFS-PARCEL-0149735231,149735231,46732235120000,review,DEWEESE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,1.0,Kannapolis,R8-CZ,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,5.660113
CFS-PARCEL-0149735955,149735955,46808865710000,trusted,POPLAR WOODS,POPLAR WOODS,Cabarrus County / Unincorporated,,HDR-SU,residential,3,2,1.0,Cabarrus County / Unincorporated,LI-SU,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,2,0.327842
CFS-PARCEL-0149739283,149739283,46814784290000,trusted,CANNON RUN,CANNON RUN REVISED,Concord,,PUD,unknown,2,2,1.0,Cabarrus County / Unincorporated,OI,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,1.675942
CFS-PARCEL-0149739764,149739764,46819060630000,trusted,POPLAR WOODS,POPLAR WOODS,Cabarrus County / Unincorporated,,HDR-SU,residential,2,2,1.0,Concord,I-1-CU,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.239851
CFS-PARCEL-0149739766,149739766,46819063440000,trusted,POPLAR WOODS,POPLAR WOODS,Cabarrus County / Unincorporated,,HDR-SU,residential,2,2,1.0,Concord,I-1,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.216403
CFS-PARCEL-0149741352,149741352,46914675850000,trusted,ROLLINGWOOD FOREST,ROLLINGWOOD FOREST,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Concord,AG,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,3.664824
CFS-PARCEL-0149741358,149741358,46915799690000,trusted,LAKE HOWELL WATERSHED,LOIS W SMTIH TRACT,Kannapolis,,PD,unknown,2,2,1.0,Concord,AG,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,20.398729
CFS-PARCEL-0149741984,149741984,46910341850000,review,POPLAR TENT WEST,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RV-CD,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.892535
CFS-PARCEL-0149743261,149743261,55053634060000,trusted,HOLCOMB WOODS,HOLCOMB WOODS PH1 MP1,Harrisburg,,CZ-RH,residential,3,2,1.0,Harrisburg,CZ-RM,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,2,3.324583
CFS-PARCEL-0149743933,149743933,55058724360000,review,ROBINSON CHURCH RD SOUTH,,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Harrisburg,CZ-RM,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,6.416096
CFS-PARCEL-0149745689,149745689,46810123740000,trusted,NORTHCHASE,NORTHCHASE,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,PUD,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.858387
CFS-PARCEL-0149748196,149748196,46814781230000,review,WEST CABARRUS,,Cabarrus County / Unincorporated,,OI,office,2,2,1.0,Concord,PUD,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.36294
CFS-PARCEL-0149748386,149748386,46819060690000,trusted,POPLAR WOODS,POPLAR WOODS,Cabarrus County / Unincorporated,,HDR-SU,residential,2,2,1.0,Concord,I-1-CU,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.202654
CFS-PARCEL-0149750861,149750861,46913261420000,review,POPLAR TENT WEST,,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Concord,I-2,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,3.065365
CFS-PARCEL-0149755124,149755124,55067697920000,trusted,ABBINGTON,ABBINGTON PLACE,Harrisburg,,RM,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.370563
CFS-PARCEL-0149755750,149755750,55176569880000,trusted,RIVER HILLS,RIVER HILLS,Harrisburg,,RL,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,1.039179
CFS-PARCEL-0149755812,149755812,55175207530000,trusted,FLOWERS FARM,FLOWERS FARM,Harrisburg,,RM,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.492717
CFS-PARCEL-0149755899,149755899,55178605210000,trusted,RIVER HILLS,RIVER HILLS,Harrisburg,,RL,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.929438
CFS-PARCEL-0149756123,149756123,55175228340000,trusted,MIDDLETON,MIDDLETON,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Harrisburg,RM,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.010243
CFS-PARCEL-0149757459,149757459,55182608530000,review,ROBERTA MILLS,,Cabarrus County / Unincorporated,,MDR,residential,3,2,1.0,Concord,RV,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,2,0.490066
CFS-PARCEL-0149758430,149758430,55189430280000,review,STOUGH ROAD,,Cabarrus County / Unincorporated,,LI,industrial,2,2,1.0,Concord,I-1,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.96043
CFS-PARCEL-0149759011,149759011,55197168820000,trusted,FRANK LISKE PARK,PARKVIEW,Concord,,RM-2,residential,2,2,1.0,Cabarrus County / Unincorporated,OI,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.403028
CFS-PARCEL-0149762565,149762565,55273998650000,trusted,BOULDER CREEK,BOULDER CREEK,Concord,,RV-CU,residential,4,3,1.0,Cabarrus County / Unincorporated,OI,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,3,2.660427
CFS-PARCEL-0149762855,149762855,55284079220000,trusted,ROCKY RIVER ELEMENTARY SCHOOL,MCDONALD HOMES INC,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RM-1,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.161708
CFS-PARCEL-0149763314,149763314,55287459530000,trusted,KISER WOODS,KISER WOODS,Concord,,RM-2,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.389662
CFS-PARCEL-0149763567,149763567,55284489690000,trusted,HEARTHWOOD,HEARTHWOOD PH 1 MAP 2,Concord,,RL,residential,3,2,1.0,Cabarrus County / Unincorporated,LDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,2,0.498274
CFS-PARCEL-0149763835,149763835,55283483710000,review,ROCKY RIVER ELEMENTARY SCHOOL,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,O-I-CD,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.620376
CFS-PARCEL-0149764142,149764142,55288659570000,trusted,KISER WOODS,KISER WOODS,Concord,,RM-2,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.225513
CFS-PARCEL-0149764637,149764637,55289766840000,review,CENTRAL CABARRUS HIGH SCHOOL,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RM-1,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.207936
CFS-PARCEL-0149765047,149765047,55288488540000,review,ROCKY RIVER ELEMENTARY SCHOOL,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RM-2,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,29.506044
CFS-PARCEL-0149765125,149765125,55288626140000,trusted,ROCKY RIVER ELEMENTARY SCHOOL,GARDEN ACRES,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RM-2,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.067607
CFS-PARCEL-0149766330,149766330,55298430550000,review,JACKSON PARK,,Cabarrus County / Unincorporated,,MDR,residential,2,2,1.0,Concord,RC,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.673509
CFS-PARCEL-0149766653,149766653,55330908650000,trusted,WYNDHAM ESTATES,WYNDHAM ESTATES MAP 1 PH 1 REVISED,Midland,,SFR,unknown,2,2,1.0,Cabarrus County / Unincorporated,CR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.807795
CFS-PARCEL-0149766733,149766733,55340852600000,trusted,HWY 24 / 27,SMITH INDUSTRIAL PARK,Midland,,IND,industrial,4,2,1.0,Cabarrus County / Unincorporated,OI,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,3,1.360803
CFS-PARCEL-0149766735,149766735,55340996810000,review,HWY 24 / 27,,Cabarrus County / Unincorporated,,LC,commercial,3,2,1.0,Cabarrus County / Unincorporated,GC,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,2,0.387671
CFS-PARCEL-0149766962,149766962,55342128640000,review,BETHEL ELEMENTARY SCHOOL,,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Midland,SFR,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,10.56116
CFS-PARCEL-0149767057,149767057,55345034740000,review,BETHEL ELEMENTARY SCHOOL,,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Midland,AG,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,11.807693
CFS-PARCEL-0149767066,149767066,55337709670000,trusted,MCMANUS MEADOWS,MCMANUS MEADOWS,Midland,,SFR,unknown,2,2,1.0,Cabarrus County / Unincorporated,CR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,1.244767
CFS-PARCEL-0149767357,149767357,55344097970000,review,BETHEL ELEMENTARY SCHOOL,,Midland,,AG,agricultural,2,2,1.0,Cabarrus County / Unincorporated,CR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,1.894288
CFS-PARCEL-0149767462,149767462,55298485050000,trusted,HWY 601 / 49,3070 & 3100 ZION CHURCH RD,Concord,,I-1,unknown,3,2,1.0,Cabarrus County / Unincorporated,OI,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,2,3.407953
CFS-PARCEL-0149767487,149767487,55299162390000,review,CENTRAL CABARRUS HIGH SCHOOL,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,O-I,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,3.87017
CFS-PARCEL-0149767638,149767638,55340986910000,trusted,HWY 24 / 27,H & R MULLIS MACHINE INC,Cabarrus County / Unincorporated,,GC,commercial,4,2,1.0,Midland,C24/27,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,3,2.380489
CFS-PARCEL-0149767658,149767658,55343089110000,trusted,BETHEL ELEMENTARY SCHOOL,THELMA B MORRISON,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Midland,AG,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,9.182715
CFS-PARCEL-0149767888,149767888,55369207270000,trusted,SOSSOMON SPRINGS,SOSSOMAN SPRINGS,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Midland,SFR,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.976522
CFS-PARCEL-0149769158,149769158,55381800480000,review,CENTRAL CABARRUS HIGH SCHOOL,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,PUD,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,4.325804
CFS-PARCEL-0149770004,149770004,55384629310000,trusted,ST. ANDREWS PLACE / BRAXTON PLACE,ST ANDREWS,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,R-CO,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.283265
CFS-PARCEL-0149770928,149770928,55391541940000,review,JACKSON PARK,,Cabarrus County / Unincorporated,,MDR,residential,2,2,1.0,Concord,I-2,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.300133
CFS-PARCEL-0149771261,149771261,55392073830000,trusted,HALLSTEAD,HALLSTEAD PHASE 1 MAP 2,Concord,,R-CO,residential,2,2,1.0,Cabarrus County / Unincorporated,MDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.823645
CFS-PARCEL-0149772233,149772233,55394051960000,trusted,SOUTHBROOK MHP I-V,SOUTHBROOK MHP I-V,Cabarrus County / Unincorporated,,MDR,residential,2,2,1.0,Concord,RM-2,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.34501
CFS-PARCEL-0149772586,149772586,55427886240000,review,DOWNTOWN MIDLAND,,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Midland,AG,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,8.558817
CFS-PARCEL-0149772917,149772917,55427879700000,review,DOWNTOWN MIDLAND,,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Midland,AG,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,19.700803
CFS-PARCEL-0149775729,149775729,55493721270000,review,LAKE LYNN LODGE,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,PUD,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.48589
CFS-PARCEL-0149776678,149776678,55531878530000,review,DOWNTOWN MIDLAND,,Midland,,SFR,unknown,2,2,1.0,Cabarrus County / Unincorporated,HDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,1.425944
CFS-PARCEL-0149776681,149776681,55531905670000,trusted,DOWNTOWN MIDLAND,CREEKSIDE APARTMENTS,Midland,,R/OMT,unknown,2,2,1.0,Cabarrus County / Unincorporated,CR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.936713
CFS-PARCEL-0149776903,149776903,55548916090000,review,DOWNTOWN MIDLAND,,Cabarrus County / Unincorporated,,LDR,residential,4,2,1.0,Midland,C24/27,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,3,33.174176
CFS-PARCEL-0149777164,149777164,55494883830000,trusted,LAKE LYNN LODGE,HEGLAR ROAD,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,RV-CD,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.315135
CFS-PARCEL-0149778118,149778118,55379851890000,review,FAGGARTS EAST,,Cabarrus County / Unincorporated,,LDR,residential,2,2,1.0,Concord,O-I,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,2.221616
CFS-PARCEL-0149780210,149780210,55697741250000,trusted,MT PLEASANT HIGH SCHOOL,FINK SCHOOL SUBD,Cabarrus County / Unincorporated,,CR,residential,2,2,1.0,Mt. Pleasant,RL,0.0,0.999999,high,multi_jurisdiction_assigned,False,False,1,4.474866
CFS-PARCEL-0149780352,149780352,55385842100000,trusted,SOUTHBROOK MHP I-V,SOUTHBROOK MHP I-V,Cabarrus County / Unincorporated,,MDR,residential,2,2,1.0,Concord,R-CO,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,0.349273
CFS-PARCEL-0149780471,149780471,55761682230000,trusted,MEADOWCREEK VILLAGE,MEADOWCREEK PH1-MAP3,Locust,,OPS,unknown,2,2,1.0,Cabarrus County / Unincorporated,AO,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.160773
CFS-PARCEL-0149781060,149781060,55393161030000,review,HALLSTEAD,HALLSTEAD PHASE 1 MAP 2,Concord,,R-CO,residential,2,2,1.0,Cabarrus County / Unincorporated,MDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.14926
CFS-PARCEL-0149781061,149781061,55393161030000,review,HALLSTEAD,HALLSTEAD PHASE 1 MAP 2,Concord,,R-CO,residential,2,2,1.0,Cabarrus County / Unincorporated,MDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.14926
CFS-PARCEL-0149788301,149788301,55762503260000,trusted,MEADOWCREEK VILLAGE,MEADOWCREEK,Locust,,OPS,unknown,2,2,1.0,Cabarrus County / Unincorporated,AO,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.178162
CFS-PARCEL-0149811556,149811556,56223423520000,review,OLD EARNHARDT,,Kannapolis,,O-I,office,2,2,1.0,Cabarrus County / Unincorporated,MDR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.820387
CFS-PARCEL-0149811904,149811904,56223463990000,trusted,LAKE CONCORD RD,EMERSON HILLS,Cabarrus County / Unincorporated,,MDR,residential,2,2,1.0,Kannapolis,O-I,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,1.016154
CFS-PARCEL-0149820222,149820222,56320856030000,review,CENTERGROVE,,Cabarrus County / Unincorporated,,AO,agricultural,2,2,1.0,Concord,C-2,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,2.150369
CFS-PARCEL-0149820267,149820267,56320679650000,review,CENTERGROVE,,Cabarrus County / Unincorporated,Concord,AO,agricultural,2,2,1.0,Concord,RM-1,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,6.474801
CFS-PARCEL-0149820269,149820269,56321613400000,review,CENTERGROVE,,Cabarrus County / Unincorporated,Concord,AO,agricultural,2,2,1.0,Concord,RM-1,1e-06,0.999999,high,multi_jurisdiction_assigned,False,False,1,24.669842
CFS-PARCEL-0149820838,149820838,56333422200000,review,CENTERGROVE,,Kannapolis,,R4,residential,2,2,1.0,Cabarrus County / Unincorporated,LDR,1e-06,0.999999,high,multi_jurisdiction_assigned,True,False,1,0.633314
CFS-PARCEL-0149821027,149821027,56336685560000,review,I-85 AT LANE STREET,STONECRESS LLC,Kannapolis,,GC-CZ,commercial,2,2,1.0,Cabarrus County / Unincorporated,LDR,0.0,0.999999,high,multi_jurisdiction_assigned,True,False,1,8.388347
