official_parcel_id,objectid_1,pin14,subdiv_name,nbh_name,parcel_quality_status,valuation_band,parcel_size_category,zoning_jurisdiction_name,planning_jurisdiction_name,dominant_zoning_code_raw,dominant_zoning_general_normalized,zoning_assignment_confidence,primary_governance_warning,total_permit_count,first_permit_date,latest_permit_date,active_year_count,recent_permit_count_1yr,recent_permit_count_3yr,total_permit_amount,avg_permit_amount,dominant_permit_type,dominant_work_type,latest_permit_status,ambiguous_permit_count,has_unmatched_or_ambiguous_permit_flag,co_date_future_outlier_count,development_activity_score,development_activity_class
CFS-PARCEL-0149811426,149811426,56222877650000,NO SUBDIVISION,OLD EARNHARDT,review,luxury,commercial_large,Kannapolis,,PD,unknown,high,review_sliver_overlap,21,2025-06-03,2025-06-04,1,21,21,23704775.0,1128798.8095238095,commercial_new_construction,commercial_new,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149740691,149740691,46904402680000,,AIRPORT,review,ultra_high,commercial_large,Concord,,I-1,unknown,high,review_sliver_overlap,21,2019-03-07,2024-06-13,6,0,2,8967559.75,471976.8289473684,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149782253,149782253,56005303600000,WILLOW OAKS,CONCORD PARKWAY SOUTH,review,ultra_high,commercial_large,Concord,,C-2-CD,unknown,high,review_sliver_overlap,21,2015-01-30,2025-01-08,6,1,2,6005656.5,300282.825,upfit,commercial_upfit,closed,21,True,0,100.0,very_high_activity
CFS-PARCEL-0149782254,149782254,56005303600000,WILLOW OAKS,CONCORD PARKWAY SOUTH,review,ultra_high,commercial_large,Concord,,C-2-CD,unknown,high,review_sliver_overlap,21,2015-01-30,2025-01-08,6,1,2,6005656.5,300282.825,upfit,commercial_upfit,closed,21,True,0,100.0,very_high_activity
CFS-PARCEL-0149782270,149782270,56005303600000,WILLOW OAKS,CONCORD PARKWAY SOUTH,review,ultra_high,commercial_large,Concord,,C-2-CD,unknown,high,review_sliver_overlap,21,2015-01-30,2025-01-08,6,1,2,6005656.5,300282.825,upfit,commercial_upfit,closed,21,True,0,100.0,very_high_activity
CFS-PARCEL-0149811299,149811299,56223167640000,COPPERFIELD CENTRE,NE MEDICAL CENTER,trusted,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,21,2007-03-01,2024-12-12,14,0,4,68344.25,6834.425,other,commercial_sign,issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149726723,149726723,45896608890000,"CRESCENT RESOURCES, LLC PROPERTY, MAP 3",CONCORD MILLS,trusted,ultra_high,commercial_large,Concord,,C-2,unknown,high,review_multi_jurisdiction,20,2008-09-01,2025-12-01,10,3,6,5740150.0,358759.375,upfit,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149726777,149726777,45894568390000,CHRISTENBURY CORNERS NE QUADRANT PH 1,CONCORD MILLS,trusted,ultra_high,residential_standard,Concord,,MX-CC2,mixed_use,high,safe_for_dashboard,20,2014-04-02,2023-04-17,8,0,2,2019988.0,134665.86666666667,other,commercial_sign,issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149772105,149772105,55394963240000,"DAVISCO, INC PROPERTY",HWY 601 / 49,trusted,ultra_high,commercial_large,Concord,,I-1,unknown,low,review_low_confidence,20,2004-05-01,2025-01-17,11,2,4,1974808.0,219423.11111111112,other,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149772500,149772500,55399331220000,,HWY 601 / 49,review,luxury,commercial_large,Cabarrus County / Unincorporated,,GC,commercial,high,review_multi_jurisdiction,20,2007-03-01,2025-11-17,9,5,5,465900.0,24521.052631578947,other,commercial_repair,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149733014,149733014,46725015280000,RENAISSANCE SQUARE,WEST CABARRUS,trusted,ultra_high,estate,Kannapolis,,GC,commercial,high,review_multi_jurisdiction,20,2007-09-01,2025-12-10,10,2,5,204300.0,29185.714285714286,commercial_new_construction,commercial_sign,co_issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149813601,149813601,56233088450000,NO SUBDIVISION,OLD EARNHARDT,review,luxury,residential_standard,Kannapolis,,PD,unknown,high,jurisdiction_code_semantics_review,20,2008-02-01,2024-03-26,13,0,2,11119.0,2779.75,commercial_new_construction,commercial_abc_store,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149783695,149783695,55470645480000,,HWY 601 / 49,review,ultra_high,extreme_large,Concord,,O-I,unknown,high,review_multi_jurisdiction,19,2011-10-17,2025-01-15,9,1,4,29137945.0,1821121.5625,upfit,commercial_upfit,co_issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149749235,149749235,55078580460000,CHARLES JOHNSTON,HARRISBURG,review,ultra_high,estate,Harrisburg,,CZ-GC,commercial,high,review_sliver_overlap,19,2017-03-15,2018-01-04,2,0,0,4803800.0,2401900.0,commercial_new_construction,,,19,True,0,100.0,very_high_activity
CFS-PARCEL-0149749236,149749236,55078580460000,CHARLES JOHNSTON,HARRISBURG,review,ultra_high,estate,Harrisburg,,CZ-GC,commercial,high,review_sliver_overlap,19,2017-03-15,2018-01-04,2,0,0,4803800.0,2401900.0,commercial_new_construction,,,19,True,0,100.0,very_high_activity
CFS-PARCEL-0149800004,149800004,56136949870000,REV RECOMB BLOCK ONE,NCRC/KANNAPOLIS DOWNTOWN,trusted,luxury,residential_standard,Kannapolis,,CC,commercial,high,safe_for_dashboard,19,2018-11-07,2025-08-12,7,3,10,2374108.0,131894.88888888888,upfit,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149797602,149797602,56106087490000,QUADRANGLE COMME,CONCORD PARKWAY SOUTH,trusted,ultra_high,estate,Concord,,C-2,unknown,high,review_sliver_overlap,19,2010-05-27,2025-09-08,12,1,2,1277417.0,141935.22222222222,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149811780,149811780,56225706610000,REALTICORP,NORTHLIGHT,review,luxury,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,19,2007-01-01,2025-11-17,12,1,2,746080.46,46630.02875,upfit,commercial_upfit,closed,19,True,0,100.0,very_high_activity
CFS-PARCEL-0149811781,149811781,56225706610000,REALTICORP,NORTHLIGHT,review,luxury,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,19,2007-01-01,2025-11-17,12,1,2,746080.46,46630.02875,upfit,commercial_upfit,closed,19,True,0,100.0,very_high_activity
CFS-PARCEL-0149771552,149771552,55391313540000,GLEN LAUREL,GLEN LAUREL,review,luxury,commercial_large,Cabarrus County / Unincorporated,,MDR,residential,high,safe_for_dashboard,19,2006-02-01,2024-06-10,12,0,2,584987.0,41784.78571428572,other,residential_mobile,issued,19,True,0,100.0,very_high_activity
CFS-PARCEL-0149771553,149771553,55391313540000,GLEN LAUREL,GLEN LAUREL,review,luxury,commercial_large,Cabarrus County / Unincorporated,,MDR,residential,high,safe_for_dashboard,19,2006-02-01,2024-06-10,12,0,2,584987.0,41784.78571428572,other,residential_mobile,issued,19,True,0,100.0,very_high_activity
CFS-PARCEL-0149771554,149771554,55391313540000,GLEN LAUREL,GLEN LAUREL,review,luxury,commercial_large,Cabarrus County / Unincorporated,,MDR,residential,high,safe_for_dashboard,19,2006-02-01,2024-06-10,12,0,2,584987.0,41784.78571428572,other,residential_mobile,issued,19,True,0,100.0,very_high_activity
CFS-PARCEL-0149807742,149807742,56209997520000,,DOWNTOWN CONCORD,review,luxury,estate,Concord,,CC,commercial,high,review_sliver_overlap,19,2014-05-15,2024-03-15,9,0,2,346900.0,21681.25,other,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149820152,149820152,56223216710000,CLOVERLEAF PLAZA,OLD EARNHARDT,trusted,luxury,residential_standard,Kannapolis,,GC,commercial,medium,review_multi_jurisdiction,19,2004-02-01,2023-11-30,12,0,1,41272.53,4585.836666666667,other,commercial_sign,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149772234,149772234,55394172350000,,CENTRAL CABARRUS HIGH SCHOOL,review,luxury,commercial_large,Cabarrus County / Unincorporated,,MDR,residential,high,review_multi_jurisdiction,19,2004-02-01,2022-03-30,9,0,0,25200.0,1800.0,addition_residential,residential_mobile,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149742039,149742039,46917964890000,PROJECT HERCULES,BISCAYNE / TRINITY CHURCH,trusted,ultra_high,commercial_large,Kannapolis,,CD-CZ,unknown,high,review_sliver_overlap,18,2009-01-01,2025-04-11,6,1,1,48682413.0,2863671.3529411764,other,commercial_repair,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149735734,149735734,46807386190000,CONCORD AIRPORT BUSINESS PARK,AIRPORT,trusted,ultra_high,commercial_large,Concord,,I-2-CD,unknown,high,jurisdiction_code_semantics_review,18,2016-04-21,2025-10-28,9,1,3,14973966.0,831887.0,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149784401,149784401,56015864270000,NO SUBDIVISION,BISCAYNE / TRINITY CHURCH,review,ultra_high,commercial_large,Kannapolis,,GC,commercial,high,review_sliver_overlap,18,2008-02-01,2024-07-24,11,0,3,3471854.0,247989.57142857142,upfit,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149725985,149725985,45893530650000,SHOPS ON DERITA,CONCORD MILLS,trusted,luxury,residential_standard,Concord,,MX-CC2,mixed_use,high,safe_for_dashboard,18,2019-03-18,2025-12-19,5,3,4,1798379.0,128455.64285714286,upfit,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149793532,149793532,56024325590000,,NORTHWEST CABARRUS SCHOOL,review,ultra_high,commercial_large,Kannapolis,,AG,agricultural,high,safe_for_dashboard,18,2007-11-01,2019-11-07,11,0,0,951584.0,86507.63636363637,other,,,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149811765,149811765,56201413890000,,CONCORD PARKWAY SOUTH,review,ultra_high,commercial_large,Concord,,O-I,unknown,high,review_sliver_overlap,18,2008-06-01,2021-05-19,10,0,0,613000.0,68111.11111111111,commercial_new_construction,,,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149814320,149814320,56211661860000,,NE MEDICAL CENTER,review,ultra_high,estate,Concord,,C-2,unknown,high,review_sliver_overlap,18,2006-12-01,2025-08-08,10,1,3,262900.0,43816.666666666664,commercial_new_construction,commercial_shell,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149758361,149758361,55189651270000,JARRELL FAMILY PROPERTY,STOUGH ROAD,trusted,high,commercial_large,Cabarrus County / Unincorporated,,GI,industrial,high,safe_for_dashboard,18,2013-03-12,2025-06-02,8,2,2,211700.0,21170.0,other,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149744624,149744624,46808733070000,RIVEROAKS CORPORATE CENTER,AIRPORT,trusted,ultra_high,commercial_large,Concord,,I-1-CD,unknown,high,review_multi_jurisdiction,17,2015-09-29,2025-11-07,8,3,10,15296671.0,1092619.357142857,upfit,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149727361,149727361,45991079970000,HSREI LLC AT AMC,CONCORD MILLS,review,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,17,2014-03-11,2025-09-11,6,2,3,8414001.0,494941.23529411765,commercial_new_construction,commercial_upfit,inspections,17,True,0,100.0,very_high_activity
CFS-PARCEL-0149727362,149727362,45991079970000,HSREI LLC AT AMC,CONCORD MILLS,review,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,17,2014-03-11,2025-09-11,6,2,3,8414001.0,494941.23529411765,commercial_new_construction,commercial_upfit,inspections,17,True,0,100.0,very_high_activity
CFS-PARCEL-0149794784,149794784,56126032870000,"WINECOFF COMMONS, LLC MAP 1",SOUTH 29A,trusted,ultra_high,estate,Kannapolis,,GC,commercial,high,review_multi_jurisdiction,17,2008-01-01,2025-06-18,10,1,3,1954625.44,195462.544,other,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149811691,149811691,56224073020000,NO SUBDIVISION,NE MEDICAL CENTER,review,luxury,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,17,2009-03-01,2021-10-29,9,0,0,665378.0,60488.90909090909,other,,,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149779246,149779246,55654122450000,VILLAGES AT REDBRIDGE FOR LOCUST RETAIL INV,HWY 24 / 27,trusted,luxury,estate,Locust,,HC,commercial,high,safe_for_dashboard,17,2010-06-03,2025-03-07,8,2,4,210816.0,30116.571428571428,commercial_new_construction,commercial_sign,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149806406,149806406,56208870090000,,DOWNTOWN CONCORD,review,luxury,residential_standard,Concord,,CC,commercial,high,safe_for_dashboard,17,2006-01-01,2025-10-14,12,2,4,60739.31,20246.43666666667,commercial_new_construction,commercial_abc_store,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149793095,149793095,56015145010000,"INTERNATIONAL BUS PK LT 7,8 PT 6 RECOMB",INTERNATIONAL BUSINESS PARK,review,ultra_high,commercial_large,Concord,,I-2,unknown,high,review_sliver_overlap,16,2008-12-01,2025-10-30,8,1,1,9002313.0,900231.3,commercial_new_construction,commercial_demolition,closed,16,True,0,100.0,very_high_activity
CFS-PARCEL-0149793096,149793096,56015145010000,"INTERNATIONAL BUS PK LT 7,8 PT 6 RECOMB",INTERNATIONAL BUSINESS PARK,review,ultra_high,commercial_large,Concord,,I-2,unknown,high,review_sliver_overlap,16,2008-12-01,2025-10-30,8,1,1,9002313.0,900231.3,commercial_new_construction,commercial_demolition,closed,16,True,0,100.0,very_high_activity
CFS-PARCEL-0149790032,149790032,56106037550000,CONCORD COMMONS,CONCORD PARKWAY SOUTH,trusted,ultra_high,commercial_large,Concord,,C-2,unknown,high,review_sliver_overlap,16,2007-02-01,2025-06-16,11,1,5,5220846.8,435070.56666666665,upfit,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149819993,149819993,56311156540000,,BRANCHVIEW COMMERCIAL,review,ultra_high,commercial_large,Concord,,C-2,unknown,high,review_sliver_overlap,16,2007-11-01,2025-06-19,10,3,6,3255530.0,250425.38461538462,other,commercial_sign,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149747721,149747721,55074564430000,OAK GROVE MISSIONARY BAPTIST,HARRISBURG,trusted,luxury,estate,Harrisburg,,CZ-OI,office,medium,review_sliver_overlap,16,2004-06-01,2025-04-02,4,1,1,3041900.0,760475.0,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149735572,149735572,45895521330000,CONCORD STATION PHASE II,CONCORD MILLS,trusted,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,16,2010-10-06,2025-04-02,10,1,5,680500.0,61863.63636363637,other,commercial_sign,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149748364,149748364,55078747080000,HARRISBURG TOWN CENTER,HARRISBURG,trusted,luxury,residential_standard,Harrisburg,,PUD,mixed_use,high,review_sliver_overlap,16,2007-02-01,2025-06-12,11,2,5,650660.0,65066.0,commercial_new_construction,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149811721,149811721,56226708010000,REALTICORP,NORTHLIGHT,trusted,luxury,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,16,2005-01-01,2024-12-04,11,0,4,423685.0,52960.625,commercial_new_construction,commercial_sign,issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149751765,149751765,55092316480000,,CONCORD PARKWAY SOUTH,review,low,residential_standard,Concord,,I-1,unknown,high,jurisdiction_code_semantics_review,16,2007-02-01,2025-04-04,12,1,4,234000.0,16714.285714285714,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149811578,149811578,56225756070000,REALTICORP,NORTHLIGHT,trusted,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,16,2003-07-01,2023-03-16,13,0,1,137934.0,19704.85714285714,commercial_new_construction,commercial_sign,issued,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149727363,149727363,45991179960000,RECOMBINATION PLAT OF SPEEDWAY BOULEVARD,CONCORD MILLS,trusted,ultra_high,commercial_large,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,15,2004-06-01,2025-11-06,8,5,7,22581159.0,2052832.6363636365,other,commercial_sign,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149771939,149771939,55394235410000,,HWY 601 / 49,review,ultra_high,commercial_large,Concord,Concord,I-1,unknown,high,review_multi_jurisdiction,15,2022-01-20,2023-11-03,2,0,12,20624134.0,1374942.2666666666,commercial_new_construction,commercial_trailer_office,inspections,15,True,0,100.0,very_high_activity
CFS-PARCEL-0149771940,149771940,55394235410000,,HWY 601 / 49,review,ultra_high,commercial_large,Concord,Concord,I-1,unknown,high,review_multi_jurisdiction,15,2022-01-20,2023-11-03,2,0,12,20624134.0,1374942.2666666666,commercial_new_construction,commercial_trailer_office,inspections,15,True,0,100.0,very_high_activity
CFS-PARCEL-0149736402,149736402,46809702100000,RIVEROAKS CORPORATE CENTER,AIRPORT,trusted,ultra_high,commercial_large,Concord,,I-1-CD,unknown,high,jurisdiction_code_semantics_review,15,2014-07-07,2024-07-08,7,0,7,11168339.0,744555.9333333333,upfit,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149810003,149810003,56218680090000,,OVERBROOK,review,ultra_high,estate,Concord,,RM-1,residential,high,safe_for_dashboard,15,2005-09-01,2025-07-10,10,2,4,3380765.0,307342.2727272727,other,commercial_new,inspections,15,True,0,100.0,very_high_activity
CFS-PARCEL-0149810011,149810011,56218680090000,,OVERBROOK,review,ultra_high,commercial_large,Concord,,RM-1,residential,high,safe_for_dashboard,15,2005-09-01,2025-07-10,10,2,4,3380765.0,307342.2727272727,other,commercial_new,inspections,15,True,0,100.0,very_high_activity
CFS-PARCEL-0149801115,149801115,56118939950000,,PARKWOOD,review,ultra_high,micro,Concord,,RC,unknown,high,jurisdiction_code_semantics_review,15,2012-12-30,2024-12-12,5,0,3,2676213.0,297357.0,other,commercial_pool,,15,True,0,100.0,very_high_activity
CFS-PARCEL-0149801116,149801116,56118939950000,,PARKWOOD,review,ultra_high,micro,Concord,,RC,unknown,high,jurisdiction_code_semantics_review,15,2012-12-30,2024-12-12,5,0,3,2676213.0,297357.0,other,commercial_pool,,15,True,0,100.0,very_high_activity
CFS-PARCEL-0149801117,149801117,56118939950000,EMERY VILLAGE APTS,PARKWOOD,review,ultra_high,estate,Concord,,RC,unknown,high,jurisdiction_code_semantics_review,15,2012-12-30,2024-12-12,5,0,3,2676213.0,297357.0,other,commercial_pool,,15,True,0,100.0,very_high_activity
CFS-PARCEL-0149801118,149801118,56118939950000,EMERY VILLAGE APTS,PARKWOOD,review,ultra_high,estate,Concord,,RC,unknown,high,jurisdiction_code_semantics_review,15,2012-12-30,2024-12-12,5,0,3,2676213.0,297357.0,other,commercial_pool,,15,True,0,100.0,very_high_activity
CFS-PARCEL-0149749255,149749255,55078850340000,HARRISBURG TOWN CENTER,HARRISBURG,trusted,low,residential_standard,Harrisburg,,PUD,mixed_use,high,review_sliver_overlap,15,2006-03-01,2024-05-06,9,0,2,770104.0,55007.42857142857,other,commercial_sign,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149782931,149782931,56007794780000,,CABARRUS COUNTRY CLUB,review,medium,estate,Concord,,RV,residential,high,review_sliver_overlap,15,2009-11-01,2025-07-14,9,1,1,482456.0,37112.0,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149790843,149790843,56105098290000,QUADRANGLE COMME,CONCORD PARKWAY SOUTH,trusted,luxury,estate,Concord,,C-2,unknown,high,review_sliver_overlap,15,2008-12-01,2024-09-19,9,0,4,336179.0,30561.727272727272,other,commercial_sign,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149818389,149818389,56303369230000,,R BROWN MCALLISTER SCHOOL,review,ultra_high,commercial_large,Concord,,RM-2,residential,high,review_sliver_overlap,14,2004-06-01,2024-07-22,7,0,3,26866249.0,2442386.272727273,other,commercial_new,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149802127,149802127,56145014040000,NORTH CAROLINA RESEARCH CAMPUS,NCRC/KANNAPOLIS DOWNTOWN,trusted,ultra_high,estate,Kannapolis,,CC,commercial,high,safe_for_dashboard,14,2007-11-01,2025-07-14,9,3,5,5891842.0,535622.0,upfit,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149800175,149800175,56135929920000,NO SUBDIVISION,NCRC/KANNAPOLIS DOWNTOWN,review,ultra_high,estate,Kannapolis,,CC,commercial,high,review_sliver_overlap,14,2004-04-01,2025-06-12,9,4,4,2303898.0,230389.8,other,commercial_sign,inspections,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149800176,149800176,56135929920000,NO SUBDIVISION,NCRC/KANNAPOLIS DOWNTOWN,review,ultra_high,estate,Kannapolis,,CC,commercial,high,review_sliver_overlap,14,2004-04-01,2025-06-12,9,4,4,2303898.0,230389.8,other,commercial_sign,inspections,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149800177,149800177,56135929920000,NO SUBDIVISION,NCRC/KANNAPOLIS DOWNTOWN,review,ultra_high,estate,Kannapolis,,CC,commercial,high,review_sliver_overlap,14,2004-04-01,2025-06-12,9,4,4,2303898.0,230389.8,other,commercial_sign,inspections,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149755111,149755111,55172145850000,,HARRISBURG,review,ultra_high,commercial_large,Harrisburg,Harrisburg,OI,office,high,review_sliver_overlap,14,2007-09-01,2025-04-10,11,1,2,1910978.0,212330.88888888888,other,commercial_repair,closed,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149755112,149755112,55172145850000,,HARRISBURG,review,ultra_high,commercial_large,Harrisburg,Harrisburg,OI,office,high,review_multi_jurisdiction,14,2007-09-01,2025-04-10,11,1,2,1910978.0,212330.88888888888,other,commercial_repair,closed,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149725986,149725986,45893577900000,LT 4 AND LT 5 MB 71/41-45,CONCORD MILLS,trusted,ultra_high,residential_standard,Concord,,MX-CC2,mixed_use,high,safe_for_dashboard,14,2016-10-06,2025-05-21,6,1,2,1397167.79,116430.64916666667,other,commercial_abc_store,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149793846,149793846,56119900970000,,SUNNYSIDE PARK,review,luxury,residential_standard,Concord,,RC,unknown,high,jurisdiction_code_semantics_review,14,2020-10-08,2025-09-12,4,1,7,1343000.0,95928.57142857143,new_construction,residential_new,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149800458,149800458,56138856170000,,KANNAPOLIS MIDDLE SCHOOL,review,high,residential_standard,Kannapolis,,R8,residential,high,safe_for_dashboard,14,2004-06-01,2025-11-21,9,2,3,1335331.01,133533.101,other,commercial_new,closed,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149800459,149800459,56138856170000,EAST C STREET AND SHARPE AVENUE,KANNAPOLIS MIDDLE SCHOOL,review,high,commercial_large,Kannapolis,,R8,residential,high,safe_for_dashboard,14,2004-06-01,2025-11-21,9,2,3,1335331.01,133533.101,other,commercial_new,closed,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149807605,149807605,56212641750000,,NE MEDICAL CENTER,review,ultra_high,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,14,2009-08-01,2025-06-27,9,1,4,1162699.0,116269.9,other,commercial_sign,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149734102,149734102,46803214760000,,POPLAR TENT WEST,review,ultra_high,commercial_large,Cabarrus County / Unincorporated,,LDR,residential,high,review_multi_jurisdiction,14,2008-05-01,2025-04-10,8,1,4,1117278.0,186213.0,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149790169,149790169,56107169820000,CLEAR SPRINGS PLAZA,CONCORD PARKWAY SOUTH,trusted,luxury,estate,Concord,,C-2,unknown,high,jurisdiction_code_semantics_review,14,2004-01-01,2025-10-29,10,2,2,324965.75,46423.67857142857,commercial_new_construction,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149790333,149790333,56107486060000,,MONTFORD AVE AREA,review,medium,estate,Concord,,RM-2,residential,high,review_sliver_overlap,14,2007-03-01,2025-07-25,10,1,2,251240.63,22840.057272727274,other,commercial_upfit,closed,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149790334,149790334,56107486060000,,MONTFORD AVE AREA,review,medium,estate,Concord,,RM-2,residential,high,review_sliver_overlap,14,2007-03-01,2025-07-25,10,1,2,251240.63,22840.057272727274,other,commercial_upfit,closed,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149810654,149810654,56218431610000,,BROOKWOOD NORTH,review,ultra_high,estate,Concord,,RC,unknown,high,review_sliver_overlap,14,2024-05-17,2025-01-09,2,6,14,219375.0,15669.642857142857,upfit,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149747487,149747487,55074536670000,TOWN OF HARRISBURG,HARRISBURG,review,low,residential_standard,Harrisburg,,GC,commercial,high,review_sliver_overlap,14,2008-03-01,2025-02-27,10,1,3,218456.0,16804.30769230769,other,commercial_upfit,closed,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149747488,149747488,55074536670000,TOWN OF HARRISBURG,HARRISBURG,review,low,residential_standard,Harrisburg,,GC,commercial,high,review_sliver_overlap,14,2008-03-01,2025-02-27,10,1,3,218456.0,16804.30769230769,other,commercial_upfit,closed,14,True,0,100.0,very_high_activity
CFS-PARCEL-0149749296,149749296,55079310320000,CAMELLIA GARDENS,CAMELLIA GARDENS,trusted,high,residential_standard,Harrisburg,,CZ-RH,residential,high,safe_for_dashboard,14,2017-08-14,2025-06-24,5,1,3,156500.0,31300.0,demolition,commercial_sign,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149807597,149807597,56209718780000,,DOWNTOWN CONCORD,review,high,residential_standard,Concord,,CC,commercial,high,safe_for_dashboard,14,2005-12-01,2025-08-28,8,4,5,113300.0,18883.333333333332,commercial_new_construction,commercial_abc_store,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149741878,149741878,46918795730000,KP73 SUBDIVISION,BISCAYNE / TRINITY CHURCH,trusted,ultra_high,commercial_large,Kannapolis,,CD-CZ,unknown,high,review_sliver_overlap,13,2023-07-18,2025-03-07,3,1,13,48809342.0,3754564.769230769,upfit,commercial_upfit,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149736343,149736343,46808151590000,CONCORD AIRPORT BUSINESS PARK,AIRPORT,trusted,ultra_high,commercial_large,Concord,,I-1,unknown,high,review_multi_jurisdiction,13,2014-04-03,2025-07-08,7,2,2,20388333.0,1699027.75,upfit,commercial_upfit,inspections,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149747939,149747939,55075462160000,NO SUBDIVISION,HARRISBURG,review,ultra_high,commercial_large,Harrisburg,Harrisburg,OI,office,high,review_sliver_overlap,13,2005-06-01,2025-12-12,9,1,2,16761198.0,1862355.3333333333,other,commercial_deck,closed,0,False,0,100.0,very_high_activity
CFS-PARCEL-0149738503,149738503,46814991920000,,WEST CABARRUS,review,ultra_high,commercial_large,Concord,,O-I,unknown,high,review_multi_jurisdiction,13,2014-08-07,2025-08-08,6,2,2,13165577.0,1645697.125,other,commercial_upfit,closed,0,False,0,100.0,very_high_activity
