official_parcel_id,objectid_1,pin14,planning_jurisdiction_name,planning_boundary_type,boundary_name,jurisdiction_overlap_count,dominant_jurisdiction_overlap_pct,total_jurisdiction_overlap_pct,jurisdiction_assignment_confidence,has_multiple_jurisdictions,jurisdiction_join_status,parcel_quality_status,nbh_name,subdiv_name,parcel_area_acres_calc
CFS-PARCEL-0149747340,149747340,55073061500000,Harrisburg,etj,Town of Harrisburg,1,0.003314,0.003314,low,False,single_boundary_low_confidence,trusted,CAMELOT,CAMELOT,0.645057
CFS-PARCEL-0149820198,149820198,56317103210000,Concord,etj,City of Concord,1,0.003361,0.003361,low,False,single_boundary_low_confidence,review,NEW GILEAD,,108.667356
CFS-PARCEL-0149824737,149824737,56609682390000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.003501,0.003501,low,False,single_boundary_low_confidence,review,MT PLEASANT NORTH,,0.473883
CFS-PARCEL-0149750741,149750741,55089208580000,Harrisburg,etj,Town of Harrisburg,1,0.003658,0.003658,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION P/O PHASE III,0.39949
CFS-PARCEL-0149812215,149812215,56227647830000,Concord,etj,City of Concord,1,0.003836,0.003836,low,False,single_boundary_low_confidence,review,NORTHLIGHT,,2.402287
CFS-PARCEL-0149779521,149779521,55698529100000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.003843,0.003843,low,False,single_boundary_low_confidence,trusted,FINK / ROSS LEE,FINK SCHOOL SUBD,1.120729
CFS-PARCEL-0149746702,149746702,55071988970000,Harrisburg,etj,Town of Harrisburg,1,0.003868,0.003868,low,False,single_boundary_low_confidence,review,HARRISBURG CITY NORTH,,14.434505
CFS-PARCEL-0149812216,149812216,56227676490000,Concord,etj,City of Concord,1,0.003906,0.003906,low,False,single_boundary_low_confidence,trusted,NORTHLIGHT,COPPERFIELD BLVD - 49.413 AC,2.003102
CFS-PARCEL-0149726784,149726784,45969918260000,Harrisburg,etj,Town of Harrisburg,1,0.00393,0.00393,low,False,single_boundary_low_confidence,review,COVENTRY,COVENTRY,3.065384
CFS-PARCEL-0149726785,149726785,45969918260000,Harrisburg,etj,Town of Harrisburg,1,0.00393,0.00393,low,False,single_boundary_low_confidence,review,COVENTRY,COVENTRY,3.065384
CFS-PARCEL-0149756786,149756786,55078071860000,Harrisburg,etj,Town of Harrisburg,1,0.004032,0.004032,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 2,0.54633
CFS-PARCEL-0149748055,149748055,55075126380000,Harrisburg,etj,Town of Harrisburg,1,0.004097,0.004097,low,False,single_boundary_low_confidence,trusted,WINDSOR FOREST,WINDSOR FOREST,0.349967
CFS-PARCEL-0149748061,149748061,55075122590000,Harrisburg,etj,Town of Harrisburg,1,0.004198,0.004198,low,False,single_boundary_low_confidence,trusted,WINDSOR FOREST,WINDSOR FOREST,0.423843
CFS-PARCEL-0149826714,149826714,56701779360000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.004298,0.004298,low,False,single_boundary_low_confidence,review,MT PLEASANT COMMERCIAL,26.890 AC - NC HWY 49 & N MAIN STREET,20.017359
CFS-PARCEL-0149826715,149826715,56701779360000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.004298,0.004298,low,False,single_boundary_low_confidence,review,MT PLEASANT COMMERCIAL,26.890 AC - NC HWY 49 & N MAIN STREET,20.017359
CFS-PARCEL-0149826731,149826731,56701779360000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.004298,0.004298,low,False,single_boundary_low_confidence,review,MT PLEASANT COMMERCIAL,26.890 AC - NC HWY 49 & N MAIN STREET,20.017359
CFS-PARCEL-0149748062,149748062,55075124490000,Harrisburg,etj,Town of Harrisburg,1,0.004312,0.004312,low,False,single_boundary_low_confidence,trusted,WINDSOR FOREST,WINDSOR FOREST,0.371586
CFS-PARCEL-0149756094,149756094,55075125490000,Harrisburg,etj,Town of Harrisburg,1,0.004362,0.004362,low,False,single_boundary_low_confidence,trusted,WINDSOR FOREST,WINDSOR FOREST,0.347725
CFS-PARCEL-0149749674,149749674,55084075840000,Harrisburg,etj,Town of Harrisburg,1,0.004364,0.004364,low,False,single_boundary_low_confidence,trusted,ROCKY RIVER CROSSING,ROCKY RIVER CROSSING,0.282103
CFS-PARCEL-0149748054,149748054,55075123590000,Harrisburg,etj,Town of Harrisburg,1,0.004397,0.004397,low,False,single_boundary_low_confidence,trusted,WINDSOR FOREST,WINDSOR FOREST,0.401606
CFS-PARCEL-0149819742,149819742,56306942010000,Concord,etj,City of Concord,1,0.004435,0.004435,low,False,single_boundary_low_confidence,review,SUMMIT DRIVE,,16.146205
CFS-PARCEL-0149772008,149772008,55393469600000,Concord,etj,City of Concord,1,0.004454,0.004454,low,False,single_boundary_low_confidence,review,HWY 601 / 49,,75.087235
CFS-PARCEL-0149757873,149757873,55182083470000,Harrisburg,etj,Town of Harrisburg,1,0.004479,0.004479,low,False,single_boundary_low_confidence,trusted,ALLBURN,ALLBURN,10.693435
CFS-PARCEL-0149726737,149726737,45969984260000,Harrisburg,etj,Town of Harrisburg,1,0.004516,0.004516,low,False,single_boundary_low_confidence,trusted,COVENTRY,COVENTRY,0.644072
CFS-PARCEL-0149746701,149746701,55071964520000,Harrisburg,etj,Town of Harrisburg,1,0.004571,0.004571,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.69743
CFS-PARCEL-0149819935,149819935,56310991640000,Concord,etj,City of Concord,1,0.004584,0.004584,low,False,single_boundary_low_confidence,trusted,ALLISON WOODS,ALLISON WOODS,0.726993
CFS-PARCEL-0149820056,149820056,56312435220000,Concord,etj,City of Concord,1,0.004612,0.004612,low,False,single_boundary_low_confidence,trusted,OVERBROOK,HOLLINGSWORTH,3.789774
CFS-PARCEL-0149810356,149810356,56217987990000,Concord,etj,City of Concord,1,0.004646,0.004646,low,False,single_boundary_low_confidence,review,OVERBROOK,,0.159814
CFS-PARCEL-0149827028,149827028,56703946940000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.004976,0.004976,low,False,single_boundary_low_confidence,trusted,MT PLEASANT COMMERCIAL,L. A. LIPE ESTATE,30.643564
CFS-PARCEL-0149771939,149771939,55394235410000,Concord,etj,City of Concord,1,0.00501,0.00501,low,False,single_boundary_low_confidence,review,HWY 601 / 49,,53.366666
CFS-PARCEL-0149771940,149771940,55394235410000,Concord,etj,City of Concord,1,0.00501,0.00501,low,False,single_boundary_low_confidence,review,HWY 601 / 49,,53.366666
CFS-PARCEL-0149755759,149755759,55072590130000,Harrisburg,etj,Town of Harrisburg,1,0.005029,0.005029,low,False,single_boundary_low_confidence,review,HARRISBURG,,5.887687
CFS-PARCEL-0149780751,149780751,55794876590000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.005093,0.005093,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.639764
CFS-PARCEL-0149721002,149721002,145A046,Kannapolis,etj,City of Kannapolis,1,0.005146,0.005146,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,0.950095
CFS-PARCEL-0149747768,149747768,55074443490000,Harrisburg,etj,Town of Harrisburg,1,0.00522,0.00522,low,False,single_boundary_low_confidence,trusted,HARRISBURG,600 RACING,16.697477
CFS-PARCEL-0149810855,149810855,56219767160000,Concord,etj,City of Concord,1,0.005401,0.005401,low,False,single_boundary_low_confidence,review,OVERBROOK,,13.105814
CFS-PARCEL-0149750413,149750413,55080063120000,Harrisburg,etj,Town of Harrisburg,1,0.005449,0.005449,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.429857
CFS-PARCEL-0149825713,149825713,56700421650000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.005521,0.005521,low,False,single_boundary_low_confidence,review,MT PLEASANT NORTH,PLAT FOR 550 SOUTH HALIFAX ST,1.074865
CFS-PARCEL-0149758977,149758977,55088199340000,Harrisburg,etj,Town of Harrisburg,1,0.005552,0.005552,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION P/O PHASE III,0.306855
CFS-PARCEL-0149815367,149815367,56239370840000,Concord,etj,City of Concord,1,0.005577,0.005577,low,False,single_boundary_low_confidence,review,DALE EARNHARDT BLVD,,1.992106
CFS-PARCEL-0149820010,149820010,56311695130000,Concord,etj,City of Concord,1,0.005577,0.005577,low,False,single_boundary_low_confidence,trusted,OVERBROOK,LUVINE HILLS,0.622362
CFS-PARCEL-0149825692,149825692,56700237270000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.005749,0.005749,low,False,single_boundary_low_confidence,review,MT PLEASANT NORTH,,6.743971
CFS-PARCEL-0149827851,149827851,56716488760000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.005766,0.005766,low,False,single_boundary_low_confidence,trusted,MT PLEASANT OUTSIDE,LT 3 JEAN HARWOOD-STANHOPE,40.655239
CFS-PARCEL-0149735799,149735799,45969829780000,Harrisburg,etj,Town of Harrisburg,1,0.005816,0.005816,low,False,single_boundary_low_confidence,trusted,COVENTRY,COVENTRY,0.677271
CFS-PARCEL-0149747274,149747274,55073471040000,Harrisburg,etj,Town of Harrisburg,1,0.005859,0.005859,low,False,single_boundary_low_confidence,review,HARRISBURG,,9.77636
CFS-PARCEL-0149747244,149747244,55073374760000,Harrisburg,etj,Town of Harrisburg,1,0.00591,0.00591,low,False,single_boundary_low_confidence,review,HARRISBURG,,8.153955
CFS-PARCEL-0149748955,149748955,55079132150000,Harrisburg,etj,Town of Harrisburg,1,0.005975,0.005975,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 1,0.730055
CFS-PARCEL-0149728318,149728318,45978670520000,Harrisburg,etj,Town of Harrisburg,1,0.006,0.006,low,False,single_boundary_low_confidence,trusted,BENTLEY HILLS,ELDORADO HILLS,0.331681
CFS-PARCEL-0149759060,149759060,55089283000000,Harrisburg,etj,Town of Harrisburg,1,0.00622,0.00622,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE V,0.248672
CFS-PARCEL-0149747939,149747939,55075462160000,Harrisburg,etj,Town of Harrisburg,1,0.006258,0.006258,low,False,single_boundary_low_confidence,review,HARRISBURG,NO SUBDIVISION,29.484517
CFS-PARCEL-0149820002,149820002,56313187910000,Concord,etj,City of Concord,1,0.006424,0.006424,low,False,single_boundary_low_confidence,review,DEAL ST,,13.31218
CFS-PARCEL-0149756178,149756178,55174203100000,Harrisburg,etj,Town of Harrisburg,1,0.006487,0.006487,low,False,single_boundary_low_confidence,trusted,FLOWERS FARM,FLOWERS FARM,0.574688
CFS-PARCEL-0149756528,149756528,55180343220000,Harrisburg,etj,Town of Harrisburg,1,0.006493,0.006493,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW,0.590524
CFS-PARCEL-0149750992,149750992,55089292680000,Harrisburg,etj,Town of Harrisburg,1,0.0066,0.0066,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE V,0.301144
CFS-PARCEL-0149726909,149726909,45977942470000,Harrisburg,etj,Town of Harrisburg,1,0.006631,0.006631,low,False,single_boundary_low_confidence,review,HARRISBURG CITY NORTH,,71.484715
CFS-PARCEL-0149726910,149726910,45977942470000,Harrisburg,etj,Town of Harrisburg,1,0.006631,0.006631,low,False,single_boundary_low_confidence,review,HARRISBURG CITY NORTH,,71.484715
CFS-PARCEL-0149721819,149721819,145A06016,Kannapolis,etj,City of Kannapolis,1,0.006685,0.006685,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,2.390141
CFS-PARCEL-0149721477,149721477,145A035,Kannapolis,etj,City of Kannapolis,1,0.006701,0.006701,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,1.122353
CFS-PARCEL-0149812203,149812203,56229835310000,Concord,etj,City of Concord,1,0.006719,0.006719,low,False,single_boundary_low_confidence,trusted,NORTHLIGHT,EDDLEMAN LAND,17.719452
CFS-PARCEL-0149761388,149761388,55170659900000,Harrisburg,etj,Town of Harrisburg,1,0.006825,0.006825,low,False,single_boundary_low_confidence,trusted,HARRISBURG,HARRISBURG TOWN CENTER,0.992942
CFS-PARCEL-0149824403,149824403,56603627660000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.006853,0.006853,low,False,single_boundary_low_confidence,review,MT PLEASANT HIGH SCHOOL,,32.87584
CFS-PARCEL-0149781106,149781106,55793906600000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.006857,0.006857,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.494124
CFS-PARCEL-0149755167,149755167,55173266800000,Harrisburg,etj,Town of Harrisburg,1,0.006991,0.006991,low,False,single_boundary_low_confidence,trusted,FLOWERS FARM,FLOWERS FARM,1.662704
CFS-PARCEL-0149750090,149750090,55084060840000,Harrisburg,etj,Town of Harrisburg,1,0.006998,0.006998,low,False,single_boundary_low_confidence,trusted,ROCKY RIVER CROSSING,ROCKY RIVER CROSSING,0.316772
CFS-PARCEL-0149747248,149747248,55071954550000,Harrisburg,etj,Town of Harrisburg,1,0.007003,0.007003,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.649769
CFS-PARCEL-0149757757,149757757,55185163730000,Harrisburg,etj,Town of Harrisburg,1,0.007154,0.007154,low,False,single_boundary_low_confidence,review,STOUGH ROAD,,21.195331
CFS-PARCEL-0149824674,149824674,56609498470000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.007391,0.007391,low,False,single_boundary_low_confidence,review,MT PLEASANT NORTH,,0.576093
CFS-PARCEL-0149824675,149824675,56609498470000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.007391,0.007391,low,False,single_boundary_low_confidence,review,MT PLEASANT NORTH,,0.576093
CFS-PARCEL-0149824676,149824676,56609498470000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.007391,0.007391,low,False,single_boundary_low_confidence,review,MT PLEASANT NORTH,,0.576093
CFS-PARCEL-0149826146,149826146,56619224500000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.007432,0.007432,low,False,single_boundary_low_confidence,review,ST JOHNS CHURCH,,59.214142
CFS-PARCEL-0149751038,149751038,55089295750000,Harrisburg,etj,Town of Harrisburg,1,0.007451,0.007451,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE V,0.396793
CFS-PARCEL-0149825495,149825495,56603526040000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.007489,0.007489,low,False,single_boundary_low_confidence,review,MT PLEASANT HIGH SCHOOL,,40.840991
CFS-PARCEL-0149830191,149830191,56801323600000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.007527,0.007527,low,False,single_boundary_low_confidence,trusted,LENTZ HARNESS SHOP RD,PROPERTY OF DORIS E HORTON,53.570838
CFS-PARCEL-0149755629,149755629,55174212130000,Harrisburg,etj,Town of Harrisburg,1,0.007654,0.007654,low,False,single_boundary_low_confidence,trusted,FLOWERS FARM,FLOWERS FARM,0.513359
CFS-PARCEL-0149828061,149828061,56718383240000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.007673,0.007673,low,False,single_boundary_low_confidence,review,MT PLEASANT OUTSIDE,,43.72269
CFS-PARCEL-0149779486,149779486,55697671250000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.007764,0.007764,low,False,single_boundary_low_confidence,review,MT PLEASANT HIGH SCHOOL,FINK SCHOOL SUBD,8.503758
CFS-PARCEL-0149779487,149779487,55697671250000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.007764,0.007764,low,False,single_boundary_low_confidence,review,MT PLEASANT HIGH SCHOOL,FINK SCHOOL SUBD,8.503758
CFS-PARCEL-0149749291,149749291,55079131020000,Harrisburg,etj,Town of Harrisburg,1,0.007937,0.007937,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 1,0.422838
CFS-PARCEL-0149726919,149726919,45979361610000,Harrisburg,etj,Town of Harrisburg,1,0.007963,0.007963,low,False,single_boundary_low_confidence,review,HARRISBURG,,2.518805
CFS-PARCEL-0149748681,149748681,55078051760000,Harrisburg,etj,Town of Harrisburg,1,0.007965,0.007965,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 2,1.540369
CFS-PARCEL-0149780900,149780900,55793973210000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.008069,0.008069,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.481326
CFS-PARCEL-0149746671,149746671,55071614490000,Harrisburg,etj,Town of Harrisburg,1,0.008078,0.008078,low,False,single_boundary_low_confidence,trusted,VALHALLA,VALHALLA,0.952244
CFS-PARCEL-0149781016,149781016,55792996770000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.00811,0.00811,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.522174
CFS-PARCEL-0149749417,149749417,55079120910000,Harrisburg,etj,Town of Harrisburg,1,0.008185,0.008185,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 1,0.399374
CFS-PARCEL-0149756870,149756870,55079029810000,Harrisburg,etj,Town of Harrisburg,1,0.008255,0.008255,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE PH I MAP 1,0.441105
CFS-PARCEL-0149746987,149746987,55070955140000,Harrisburg,etj,Town of Harrisburg,1,0.008314,0.008314,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.391566
CFS-PARCEL-0149751041,149751041,55089350800000,Harrisburg,etj,Town of Harrisburg,1,0.008314,0.008314,low,False,single_boundary_low_confidence,trusted,YATES MEADOW,YATES MEADOW SUBDIVISION PHASE II MAP III,0.226878
CFS-PARCEL-0149721085,149721085,143 0280000001,Kannapolis,etj,City of Kannapolis,1,0.008322,0.008322,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,1.306863
CFS-PARCEL-0149748063,149748063,55075221640000,Harrisburg,etj,Town of Harrisburg,1,0.00838,0.00838,low,False,single_boundary_low_confidence,trusted,WINDSOR FOREST,WINDSOR FOREST,0.345648
CFS-PARCEL-0149747806,149747806,55075220440000,Harrisburg,etj,Town of Harrisburg,1,0.008454,0.008454,low,False,single_boundary_low_confidence,trusted,WINDSOR FOREST,WINDSOR FOREST,0.3486
CFS-PARCEL-0149826276,149826276,56701114770000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.008486,0.008486,low,False,single_boundary_low_confidence,review,MT PLEASANT SOUTH,,31.988954
CFS-PARCEL-0149771872,149771872,55394642480000,Concord,etj,City of Concord,1,0.0085,0.0085,low,False,single_boundary_low_confidence,review,HWY 601 / 49,,25.68421
CFS-PARCEL-0149754691,149754691,55172297290000,Harrisburg,etj,Town of Harrisburg,1,0.008506,0.008506,low,False,single_boundary_low_confidence,trusted,HARRISBURG SOUTH,R/W DEDICATION & EASEMENT PLAT,4.522847
CFS-PARCEL-0149780937,149780937,55792987820000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.00858,0.00858,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.541735
CFS-PARCEL-0149750145,149750145,55085171330000,Harrisburg,etj,Town of Harrisburg,1,0.008606,0.008606,low,False,single_boundary_low_confidence,review,ROCKY RIVER CROSSING,ROCKY RIVER CROSSING,0.902623
CFS-PARCEL-0149748440,149748440,55075222850000,Harrisburg,etj,Town of Harrisburg,1,0.008687,0.008687,low,False,single_boundary_low_confidence,trusted,WINDSOR FOREST,WINDSOR FOREST,0.35665
CFS-PARCEL-0149726945,149726945,45969940070000,Harrisburg,etj,Town of Harrisburg,1,0.008694,0.008694,low,False,single_boundary_low_confidence,trusted,COVENTRY,COVENTRY,1.218621
CFS-PARCEL-0149754778,149754778,55172467180000,Harrisburg,etj,Town of Harrisburg,1,0.008705,0.008705,low,False,single_boundary_low_confidence,trusted,HARMONY,HARMONY PH2,0.15607
CFS-PARCEL-0149727381,149727381,45979534480000,Harrisburg,etj,Town of Harrisburg,1,0.00871,0.00871,low,False,single_boundary_low_confidence,trusted,BENTLEY HILLS,ELDORADO HILLS,0.513686
CFS-PARCEL-0149779795,149779795,55697811190000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.008783,0.008783,low,False,single_boundary_low_confidence,trusted,MT PLEASANT HIGH SCHOOL,FINK SCHOOL SUBD,10.973468
CFS-PARCEL-0149781015,149781015,55792987080000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.008817,0.008817,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.559149
CFS-PARCEL-0149762455,149762455,55173284040000,Harrisburg,etj,Town of Harrisburg,1,0.008846,0.008846,low,False,single_boundary_low_confidence,trusted,FLOWERS FARM,FLOWERS FARM,0.871817
CFS-PARCEL-0149746962,149746962,55071945500000,Harrisburg,etj,Town of Harrisburg,1,0.008916,0.008916,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.637232
CFS-PARCEL-0149826430,149826430,56701856740000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.009022,0.009022,low,False,single_boundary_low_confidence,trusted,NORTH WOOD SUBDIVISION,NORTH WOOD,0.545765
CFS-PARCEL-0149746895,149746895,55067898940000,Harrisburg,etj,Town of Harrisburg,1,0.009076,0.009076,low,False,single_boundary_low_confidence,trusted,CHURCHILL FARMS,CHURCHILL FARMS,0.829971
CFS-PARCEL-0149748436,149748436,55075129330000,Harrisburg,etj,Town of Harrisburg,1,0.009183,0.009183,low,False,single_boundary_low_confidence,trusted,WINDSOR FOREST,WINDSOR FOREST,0.432259
CFS-PARCEL-0149780936,149780936,55792978250000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.009266,0.009266,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.596713
CFS-PARCEL-0149824451,149824451,56604180880000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.009274,0.009274,low,False,single_boundary_low_confidence,trusted,BIRKDALE,BIRKDALE,1.290003
CFS-PARCEL-0149826252,149826252,56700432460000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.009317,0.009317,low,False,single_boundary_low_confidence,review,MT PLEASANT NORTH,PLAT FOR 540 SOUTH HALIFAX ST,0.795508
CFS-PARCEL-0149726895,149726895,45978652400000,Harrisburg,etj,Town of Harrisburg,1,0.009428,0.009428,low,False,single_boundary_low_confidence,trusted,BENTLEY HILLS,ELDORADO HILLS,0.381036
CFS-PARCEL-0149727108,149727108,45978661140000,Harrisburg,etj,Town of Harrisburg,1,0.009644,0.009644,low,False,single_boundary_low_confidence,trusted,BENTLEY HILLS,ELDORADO HILLS,0.357481
CFS-PARCEL-0149824486,149824486,56605017470000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.009672,0.009672,low,False,single_boundary_low_confidence,trusted,BIRKDALE,BIRKDALE,2.344425
CFS-PARCEL-0149725582,149725582,245 163,Kannapolis,etj,City of Kannapolis,1,0.009698,0.009698,low,False,single_boundary_low_confidence,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,25.638862
CFS-PARCEL-0149748812,149748812,55077317690000,Harrisburg,etj,Town of Harrisburg,1,0.009766,0.009766,low,False,single_boundary_low_confidence,trusted,HARRISBURG SOUTH,PROPERTIES OF JAMES H HOUSTON JR & WF JEAN H,1.716905
CFS-PARCEL-0149727107,149727107,45978660880000,Harrisburg,etj,Town of Harrisburg,1,0.009831,0.009831,low,False,single_boundary_low_confidence,trusted,BENTLEY HILLS,ELDORADO HILLS,0.310616
CFS-PARCEL-0149824841,149824841,56604099560000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.009919,0.009919,low,False,single_boundary_low_confidence,trusted,BIRKDALE,BIRKDALE,1.164502
CFS-PARCEL-0149780686,149780686,55794876700000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.009981,0.009981,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.659085
CFS-PARCEL-0149748990,149748990,55077275370000,Harrisburg,etj,Town of Harrisburg,1,0.010097,0.010097,low,False,single_boundary_low_confidence,trusted,BRIDGE POINTE,BRIDGE POINTE,13.129179
CFS-PARCEL-0149727053,149727053,45969992580000,Harrisburg,etj,Town of Harrisburg,1,0.010285,0.010285,low,False,single_boundary_low_confidence,trusted,FRANCES HAVEN,FRANCES HAVEN,0.328845
CFS-PARCEL-0149825208,149825208,56605024590000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.010331,0.010331,low,False,single_boundary_low_confidence,trusted,BIRKDALE,BIRKDALE,2.46492
CFS-PARCEL-0149824888,149824888,56606595780000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.010339,0.010339,low,False,single_boundary_low_confidence,review,MT PLEASANT COMMERCIAL,FOOD LION SHOPPING CENTER,5.883819
CFS-PARCEL-0149825209,149825209,56605033630000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.010565,0.010565,low,False,single_boundary_low_confidence,trusted,BIRKDALE,BIRKDALE,1.25505
CFS-PARCEL-0149756225,149756225,55174250520000,Harrisburg,etj,Town of Harrisburg,1,0.010763,0.010763,low,False,single_boundary_low_confidence,trusted,FLOWERS FARM,FLOWERS FARM,0.534659
CFS-PARCEL-0149755040,149755040,55171398040000,Harrisburg,etj,Town of Harrisburg,1,0.011102,0.011102,low,False,single_boundary_low_confidence,trusted,STALLINGS FARM,STALLINGS FARM,0.534455
CFS-PARCEL-0149744481,149744481,55060928010000,Harrisburg,etj,Town of Harrisburg,1,0.011127,0.011127,low,False,single_boundary_low_confidence,trusted,COVENTRY,COVENTRY,0.463332
CFS-PARCEL-0149746988,149746988,55070965160000,Harrisburg,etj,Town of Harrisburg,1,0.01121,0.01121,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.466341
CFS-PARCEL-0149826720,149826720,56312404300000,Concord,etj,City of Concord,1,0.011275,0.011275,low,False,single_boundary_low_confidence,trusted,OVERBROOK,HOLLINGSWORTH,1.845239
CFS-PARCEL-0149747158,149747158,55070975150000,Harrisburg,etj,Town of Harrisburg,1,0.011307,0.011307,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.466999
CFS-PARCEL-0149747105,149747105,55070985940000,Harrisburg,etj,Town of Harrisburg,1,0.011358,0.011358,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.466899
CFS-PARCEL-0149747590,149747590,55070985050000,Harrisburg,etj,Town of Harrisburg,1,0.011368,0.011368,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.465274
CFS-PARCEL-0149727382,149727382,45979546120000,Harrisburg,etj,Town of Harrisburg,1,0.011394,0.011394,low,False,single_boundary_low_confidence,trusted,BENTLEY HILLS,ELDORADO HILLS,0.723029
CFS-PARCEL-0149780935,149780935,55792969200000,Mt. Pleasant,etj,Town of Mt. Pleasant,1,0.011395,0.011395,low,False,single_boundary_low_confidence,trusted,OLDENBURG,OLDENBURG,0.756865
CFS-PARCEL-0149746698,149746698,55071905030000,Harrisburg,etj,Town of Harrisburg,1,0.01143,0.01143,low,False,single_boundary_low_confidence,trusted,TIMBER FOREST,TIMBER FOREST,0.468746
