official_parcel_id,objectid_1,pin14,parcel_quality_status,nbh_name,subdiv_name,zoning_jurisdiction_name,planning_jurisdiction_name,planning_boundary_type,dominant_zoning_code_raw,dominant_zoning_general_normalized,dominant_zoning_label_normalized,zoning_overlap_count,zoning_jurisdiction_overlap_count,dominant_overlap_pct,total_zoning_overlap_pct,second_zoning_jurisdiction_name,second_zoning_code_raw,second_overlap_pct,top_two_overlap_pct_gap,zoning_assignment_confidence,zoning_join_status,has_multiple_zoning,has_multiple_zoning_jurisdictions,tiny_sliver_overlap_count,parcel_area_acres_calc
CFS-PARCEL-0149811796,149811796,56225813780000,trusted,NORTHLIGHT,COMB. KANNAPOLIS 100 LLC PROPERTY,Kannapolis,,,GC,commercial,GC,2,1,0.552744,1.0,Kannapolis,GC,0.447256,0.105488,low,multi_zone_low_confidence,True,False,0,8.798875
CFS-PARCEL-0149808556,149808556,56213044010000,review,NORTH CHURCH,,Concord,,,RC,unknown,RC,2,1,0.553168,1.0,Concord,B-1,0.446832,0.106336,low,multi_zone_low_confidence,True,False,0,0.118011
CFS-PARCEL-0149811373,149811373,56223429880000,review,OLD EARNHARDT,,Cabarrus County / Unincorporated,,,MDR,residential,MDR,2,2,0.553958,0.99993,Kannapolis,O-I,0.445972,0.107986,low,multi_jurisdiction_low_confidence,True,True,0,2.184671
CFS-PARCEL-0149812025,149812025,56223535440000,review,OLD EARNHARDT,,Kannapolis,,,O-I,office,O-I,3,2,0.554606,0.609508,Kannapolis,C-1,0.054897,0.499709,low,multi_jurisdiction_low_confidence,True,True,1,0.319551
CFS-PARCEL-0149798863,149798863,56106934750000,trusted,CUMBERLAND,CUMBERLAND,Concord,,,C-2,unknown,C-2,2,1,0.554878,1.0,Concord,RC-CD,0.445122,0.109756,low,multi_zone_low_confidence,True,False,0,0.89556
CFS-PARCEL-0149764359,149764359,55291493250000,trusted,FRANK LISKE PARK,STONEHAVEN,Concord,,,RC,unknown,RC,2,1,0.555112,1.0,Concord,RV,0.444888,0.110225,low,multi_zone_low_confidence,True,False,0,0.680496
CFS-PARCEL-0149786127,149786127,56026029500000,review,BISCAYNE / TRINITY CHURCH,,Kannapolis,,,CD,unknown,CD,3,1,0.555314,0.999999,Kannapolis,R4,0.444682,0.110632,low,multi_zone_low_confidence,True,False,1,29.415739
CFS-PARCEL-0149761389,149761389,55170697420000,trusted,HARRISBURG,TIMOTHY N TALLENT & WF DIANNE C TALLENT,Harrisburg,Harrisburg,etj,GC,commercial,GC,2,1,0.555798,1.0,Harrisburg,EC,0.504532,0.051266,low,multi_zone_low_confidence,True,False,0,0.033639
CFS-PARCEL-0149741450,149741450,46912764790000,trusted,ROLLINGWOOD FOREST,ROLLINGWOOD FOREST,Cabarrus County / Unincorporated,,,CR,residential,CR,2,1,0.555882,1.0,Cabarrus County / Unincorporated,AO,0.444118,0.111765,low,multi_zone_low_confidence,True,False,0,1.830106
CFS-PARCEL-0149820130,149820130,56315589240000,trusted,CENTERGROVE,M C DRYE EST,Cabarrus County / Unincorporated,Concord,etj,LDR,residential,LDR,2,2,0.556441,0.917488,Concord,RM-1,0.361046,0.195395,low,multi_jurisdiction_low_confidence,True,True,0,2.431344
CFS-PARCEL-0149738212,149738212,46812780810000,review,MOSS CREEK AREA 1,MOSS CREEK,Concord,,,PUD,unknown,PUD,2,1,0.556663,0.999998,Concord,RM-2-CU,0.443335,0.113327,low,multi_zone_low_confidence,True,False,0,1.91423
CFS-PARCEL-0149756002,149756002,55174456760000,trusted,HARMONY,HARMONY,Harrisburg,,,CZ-RM,residential,CZ-RM,2,1,0.556703,1.0,Harrisburg,CZ-RH,0.443297,0.113406,low,multi_zone_low_confidence,True,False,0,0.176324
CFS-PARCEL-0149785905,149785905,56020177570000,trusted,AUSTIN CORNERS,AUSTIN CORNERS,Kannapolis,,,R8,residential,R8,2,1,0.556718,1.0,Kannapolis,R8,0.443282,0.113436,low,multi_zone_low_confidence,True,False,0,0.245234
CFS-PARCEL-0149725564,149725564,245 162,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,etj,R4,residential,R4,3,1,0.557185,0.999999,Kannapolis,R4,0.442814,0.114371,low,multi_zone_low_confidence,True,False,1,51.3751
CFS-PARCEL-0149810031,149810031,56218943150000,review,OVERBROOK,,Concord,Concord,etj,RM-1,residential,RM-1,2,1,0.557467,1.0,Concord,RM-1,0.442533,0.114934,low,multi_zone_low_confidence,True,False,0,1.409476
CFS-PARCEL-0149727296,149727296,45978613490000,trusted,FOUNDERS RESERVE,FOUNDERS RESERVE PH 1,Harrisburg,Harrisburg,etj,RL,residential,RL,2,1,0.557661,1.0,Harrisburg,RM,0.44234,0.115321,low,multi_zone_low_confidence,True,False,0,0.510408
CFS-PARCEL-0149783493,149783493,56008649780000,trusted,LAUREL PARK COBBLESTONE,LAUREL PARK SUB PHASE 4 MAP 2 SHEET 1,Concord,,,RV,residential,RV,2,1,0.557703,1.0,Concord,RC,0.442297,0.115407,low,multi_zone_low_confidence,True,False,0,0.184537
CFS-PARCEL-0149723317,149723317,154I155,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,PD,residential,PD,2,1,0.558592,1.0,Kannapolis,PD,0.441408,0.117183,low,multi_zone_low_confidence,True,False,0,0.115731
CFS-PARCEL-0149722211,149722211,150 137,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,GC,commercial,GC,3,1,0.559004,1.0,Kannapolis,R4,0.438736,0.120268,low,multi_zone_low_confidence,True,False,1,0.357658
CFS-PARCEL-0149777419,149777419,55541297350000,review,DOWNTOWN MIDLAND,,Midland,,,OM,unknown,OM,5,2,0.560497,1.0,Midland,OM,0.392758,0.167739,low,multi_jurisdiction_low_confidence,True,True,2,3.103881
CFS-PARCEL-0149772796,149772796,55396237720000,trusted,PARK PLACE,PARK PLACE,Concord,,,R-CO,residential,R-CO,2,1,0.560517,1.0,Concord,RM-2,0.439483,0.121035,low,multi_zone_low_confidence,True,False,0,0.74837
CFS-PARCEL-0149731675,149731675,46719771280000,trusted,MOSS CREEK AREA 4,MOSS CREEK,Concord,,,RM-2,residential,RM-2,2,1,0.560545,1.0,Concord,RM-2-CU,0.439455,0.121089,low,multi_zone_low_confidence,True,False,0,0.149966
CFS-PARCEL-0149799769,149799769,56136197790000,review,NORTH 29A,,Kannapolis,,,GC,commercial,GC,2,1,0.560562,0.995282,Kannapolis,R8,0.43472,0.125843,low,multi_zone_low_confidence,True,False,0,0.904053
CFS-PARCEL-0149822124,149822124,56405252730000,trusted,LAKE LYNN LODGE,FRANK RIDENHOUR JR FAMILY,Cabarrus County / Unincorporated,,,AO,agricultural,AO,2,1,0.560679,0.997541,Cabarrus County / Unincorporated,LDR,0.436862,0.123817,low,multi_zone_low_confidence,True,False,0,11.747694
CFS-PARCEL-0149787677,149787677,56036101040000,review,NORTHWEST CABARRUS SCHOOL,,Kannapolis,,,AG,agricultural,AG,2,1,0.560765,0.992355,Kannapolis,AG,0.43159,0.129174,low,multi_zone_low_confidence,True,False,0,6.015385
CFS-PARCEL-0149785906,149785906,56020186850000,trusted,AUSTIN CORNERS,AUSTIN CORNERS,Kannapolis,,,R8,residential,R8,2,1,0.561681,0.969098,Kannapolis,R8,0.407417,0.154264,low,multi_zone_low_confidence,True,False,0,0.294864
CFS-PARCEL-0149742010,149742010,46724494450000,review,SHILOH VILLAGE,SHILOH VILLAGE,Kannapolis,,,R18,residential,R18,4,2,0.562293,0.98752,Kannapolis,R18,0.420178,0.142115,low,multi_jurisdiction_low_confidence,True,True,2,1.507944
CFS-PARCEL-0149814959,149814959,56237137520000,review,HARBOUR TOWNE,LAKE CONCORD,Kannapolis,,,R4,residential,R4,4,2,0.562668,0.999919,Kannapolis,R8,0.418467,0.1442,low,multi_jurisdiction_low_confidence,True,True,1,33.803716
CFS-PARCEL-0149817845,149817845,56300574210000,review,SOUTH HISTORIC CONCORD,,Concord,,,RV,residential,RV,2,1,0.562797,1.0,Concord,RC,0.437203,0.125594,low,multi_zone_low_confidence,True,False,0,0.695868
CFS-PARCEL-0149812515,149812515,56230355880000,trusted,NORTH CANNON BLVD,SCOTTISH SQUARE MHP,Kannapolis,,,R8,residential,R8,2,1,0.563274,0.999993,Kannapolis,GC,0.436719,0.126555,low,multi_zone_low_confidence,True,False,0,2.996245
CFS-PARCEL-0149726027,149726027,162 088,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,GC,commercial,GC,2,1,0.565642,0.999999,Kannapolis,R8,0.434357,0.131285,low,multi_zone_low_confidence,True,False,0,0.6143
CFS-PARCEL-0149783251,149783251,56008647580000,trusted,LAUREL PARK COBBLESTONE,LAUREL PARK SUB PHASE 4 MAP 2 SHEET 1,Concord,,,RV,residential,RV,2,1,0.567327,1.0,Concord,RC,0.432673,0.134654,low,multi_zone_low_confidence,True,False,0,0.217046
CFS-PARCEL-0149736850,149736850,46705977160000,trusted,SKYBROOK,SKYBROOK,Cabarrus County / Unincorporated,,,LDR,residential,LDR,1,1,0.567722,0.567722,,,,,low,single_zone_low_confidence,False,False,0,0.309903
CFS-PARCEL-0149811733,149811733,56201115750000,trusted,CONCORD PARKWAY SOUTH,CABARRUS COUNTY,Concord,,,O-I,unknown,O-I,3,1,0.567761,1.0,Concord,C-2,0.430194,0.137568,low,multi_zone_low_confidence,True,False,1,24.194805
CFS-PARCEL-0149743798,149743798,55056470070000,review,STEEPLECHASE/SILVERTON,,Cabarrus County / Unincorporated,,,CR,residential,CR,1,1,0.569268,0.569268,,,,,low,single_zone_low_confidence,False,False,0,1.456635
CFS-PARCEL-0149755234,149755234,55173399730000,trusted,HARMONY,HARMONY PH2,Harrisburg,,,CZ-RH,residential,CZ-RH,2,1,0.569565,1.0,Harrisburg,CZ-RM,0.430435,0.139131,low,multi_zone_low_confidence,True,False,0,0.176303
CFS-PARCEL-0149720815,149720815,140 163,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,Kannapolis,etj,R4,residential,R4,1,1,0.569675,0.569675,,,,,low,single_zone_low_confidence,False,False,0,22.402981
CFS-PARCEL-0149794550,149794550,56126947540000,review,NORTH 29A,,Kannapolis,,,GC,commercial,GC,2,1,0.570165,0.997721,Kannapolis,R4,0.427556,0.142609,low,multi_zone_low_confidence,True,False,0,0.680776
CFS-PARCEL-0149813187,149813187,56232034770000,review,OLD EARNHARDT,,Kannapolis,,,R8,residential,R8,2,1,0.570274,0.97436,Kannapolis,O-I,0.404085,0.166189,low,multi_zone_low_confidence,True,False,0,0.173629
CFS-PARCEL-0149810972,149810972,56221965420000,trusted,LAKE CONCORD RD,BM REALTY INVESTMENTS LLC,Kannapolis,,,R8-CZ,residential,R8-CZ,2,1,0.570431,1.0,Kannapolis,GC,0.429569,0.140861,low,multi_zone_low_confidence,True,False,0,0.173637
CFS-PARCEL-0149741482,149741482,46908523660000,trusted,CARRIAGE DOWNS,CARRIAGE DOWNS,Concord,,,RV,residential,RV,3,1,0.571054,1.0,Concord,RL,0.428236,0.142819,low,multi_zone_low_confidence,True,False,1,1.229064
CFS-PARCEL-0149723299,149723299,152A017,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,1,1,0.571275,0.571275,,,,,low,single_zone_low_confidence,False,False,0,0.214657
CFS-PARCEL-0149723565,149723565,161 017,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,2,1,0.571406,0.999999,Kannapolis,GC,0.428594,0.142812,low,multi_zone_low_confidence,True,False,0,0.973863
CFS-PARCEL-0149784209,149784209,56011782070000,review,BISCAYNE / TRINITY CHURCH,HWY 73 LINDER INDUSTRIAL MACHINERY,Kannapolis,,,LI,industrial,LI,2,1,0.572154,1.0,Kannapolis,LI,0.427846,0.144307,low,multi_zone_low_confidence,True,False,0,17.348291
CFS-PARCEL-0149784210,149784210,56011782070000,review,BISCAYNE / TRINITY CHURCH,HWY 73 LINDER INDUSTRIAL MACHINERY,Kannapolis,,,LI,industrial,LI,2,1,0.572154,1.0,Kannapolis,LI,0.427846,0.144307,low,multi_zone_low_confidence,True,False,0,17.348291
CFS-PARCEL-0149784266,149784266,56011782070000,review,BISCAYNE / TRINITY CHURCH,HWY 73 LINDER INDUSTRIAL MACHINERY,Kannapolis,,,LI,industrial,LI,2,1,0.572154,1.0,Kannapolis,LI,0.427846,0.144307,low,multi_zone_low_confidence,True,False,0,17.348291
CFS-PARCEL-0149771884,149771884,55395316230000,review,CENTRAL CABARRUS HIGH SCHOOL,,Concord,Concord,etj,I-1,unknown,I-1,3,2,0.572273,1.0,Cabarrus County / Unincorporated,MDR,0.231855,0.340418,low,multi_jurisdiction_low_confidence,True,True,0,0.099252
CFS-PARCEL-0149758819,149758819,55193106840000,review,ROBERTA MILLS,,Concord,,,RM-2,residential,RM-2,3,1,0.573891,1.0,Concord,RM-2,0.426059,0.147833,low,multi_zone_low_confidence,True,False,1,1.519335
CFS-PARCEL-0149772287,149772287,55425932520000,review,SOUTHERN MIDLAND,NO SUBDIVISION,Cabarrus County / Unincorporated,,,CR,residential,CR,3,2,0.574373,1.0,Cabarrus County / Unincorporated,LDR,0.425627,0.148746,low,multi_jurisdiction_low_confidence,True,True,1,5.376296
CFS-PARCEL-0149809542,149809542,56215934920000,review,NE MEDICAL CENTER,,Concord,,,C-1,unknown,C-1,3,1,0.574646,1.0,Concord,RM-1,0.425354,0.149291,low,multi_zone_low_confidence,True,False,1,2.950972
CFS-PARCEL-0149731470,149731470,46717446890000,trusted,BROOKVUE,BROOKVUE PH 2 MAP 1,Concord,,,RM-2-CD,residential,RM-2-CD,2,1,0.575522,1.0,Concord,RM-2-CU,0.424478,0.151044,low,multi_zone_low_confidence,True,False,0,0.182876
CFS-PARCEL-0149812546,149812546,56232280640000,trusted,EASTWAY VILLAGE,FREEDOM PARK,Kannapolis,,,O-I,office,O-I,2,1,0.575527,1.0,Kannapolis,R4,0.424473,0.151054,low,multi_zone_low_confidence,True,False,0,0.027881
CFS-PARCEL-0149802432,149802432,56201359210000,review,CONCORD PARKWAY SOUTH,,Concord,,,RV,residential,RV,2,1,0.575539,1.0,Concord,C-2,0.424461,0.151078,low,multi_zone_low_confidence,True,False,0,0.26256
CFS-PARCEL-0149751816,149751816,55091632010000,trusted,CONCORD PARKWAY SOUTH,FAMILY OF FAITH LUTHERAN CHURCH,Concord,,,I-1,unknown,I-1,2,1,0.575619,1.0,Concord,O-I,0.424381,0.151239,low,multi_zone_low_confidence,True,False,0,0.961675
CFS-PARCEL-0149749167,149749167,55079586130000,trusted,HARRISBURG,GLADYS DOSTER FAMILY PROPERTY,Harrisburg,,,GC,commercial,GC,2,1,0.576088,1.0,Harrisburg,GC,0.423912,0.152177,low,multi_zone_low_confidence,True,False,0,0.098099
CFS-PARCEL-0149820759,149820759,56331238410000,review,CENTERGROVE,,Cabarrus County / Unincorporated,,,AO,agricultural,AO,2,2,0.576124,0.951354,Kannapolis,R4,0.37523,0.200894,low,multi_jurisdiction_low_confidence,True,True,0,0.798363
CFS-PARCEL-0149794575,149794575,56126948230000,review,NORTH 29A,,Kannapolis,,,GC,commercial,GC,2,1,0.576413,0.999991,Kannapolis,R4,0.423579,0.152834,low,multi_zone_low_confidence,True,False,0,0.685694
CFS-PARCEL-0149826846,149826846,56319332100000,review,NEW GILEAD,,Concord,Concord,etj,RM-1,residential,RM-1,2,2,0.576629,1.0,Cabarrus County / Unincorporated,LDR,0.423872,0.152757,low,multi_jurisdiction_low_confidence,True,True,0,2.508631
CFS-PARCEL-0149772494,149772494,55396267100000,trusted,PARK PLACE,PARK PLACE,Concord,,,R-CO,residential,R-CO,2,1,0.576748,1.0,Concord,RM-2,0.423252,0.153496,low,multi_zone_low_confidence,True,False,0,0.084342
CFS-PARCEL-0149724676,149724676,162 030,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R8,residential,R8,2,1,0.577002,0.999993,Kannapolis,GC,0.422991,0.154011,low,multi_zone_low_confidence,True,False,0,1.183649
CFS-PARCEL-0149777019,149777019,55551769790000,trusted,FLOWES STORE EAST,FIVE KNOLLS,Midland,,,AG,agricultural,AG,3,2,0.577057,1.0,Midland,AG,0.422943,0.154113,low,multi_jurisdiction_low_confidence,True,True,1,4.746812
CFS-PARCEL-0149801024,149801024,56139307620000,review,NORTH CANNON BLVD,NO SUBDIVISION,Kannapolis,,,GC,commercial,GC,3,1,0.577591,1.0,Kannapolis,GC,0.397296,0.180295,low,multi_zone_low_confidence,True,False,0,2.434045
CFS-PARCEL-0149777016,149777016,55551659550000,review,FLOWES STORE EAST,,Midland,,,AG,agricultural,AG,2,1,0.577901,1.0,Midland,AG,0.422099,0.155802,low,multi_zone_low_confidence,True,False,0,1.3996
CFS-PARCEL-0149768348,149768348,55373832350000,trusted,CENTRAL CABARRUS HIGH SCHOOL,ROCKY CREEK FARMS,Cabarrus County / Unincorporated,,,LDR,residential,LDR,2,1,0.578002,0.998972,Cabarrus County / Unincorporated,LDR,0.420971,0.157031,low,multi_zone_low_confidence,True,False,0,3.039615
CFS-PARCEL-0149820158,149820158,56315568750000,review,CENTERGROVE,,Cabarrus County / Unincorporated,Concord,etj,LDR,residential,LDR,2,2,0.578649,0.920982,Concord,RM-1,0.342332,0.236317,low,multi_jurisdiction_low_confidence,True,True,0,1.492308
CFS-PARCEL-0149785677,149785677,55551861560000,trusted,FLOWES STORE EAST,FIVE KNOLLS,Midland,,,AG,agricultural,AG,3,2,0.578715,1.0,Midland,AG,0.419813,0.158902,low,multi_jurisdiction_low_confidence,True,True,1,5.210302
CFS-PARCEL-0149811905,149811905,56223511850000,review,OLD EARNHARDT,,Kannapolis,,,O-I,office,O-I,2,2,0.579306,0.878066,Cabarrus County / Unincorporated,MDR,0.29876,0.280547,low,multi_jurisdiction_low_confidence,True,True,0,0.306555
CFS-PARCEL-0149772495,149772495,55396267600000,trusted,PARK PLACE,PARK PLACE,Concord,,,R-CO,residential,R-CO,2,1,0.579686,1.0,Concord,RM-2,0.420314,0.159372,low,multi_zone_low_confidence,True,False,0,0.086844
CFS-PARCEL-0149755688,149755688,55174466360000,trusted,HARMONY,HARMONY,Harrisburg,,,CZ-RH,residential,CZ-RH,2,1,0.579813,0.999634,Harrisburg,CZ-RM,0.41982,0.159993,low,multi_zone_low_confidence,True,False,0,0.182745
CFS-PARCEL-0149792238,149792238,56118597470000,review,CONCORD PARKWAY NORTH,,Concord,,,C-2,unknown,C-2,2,1,0.580329,1.0,Concord,RC,0.419671,0.160658,low,multi_zone_low_confidence,True,False,0,3.136925
CFS-PARCEL-0149757348,149757348,55183157410000,review,ROBERTA MILLS,,Cabarrus County / Unincorporated,Harrisburg,etj,LDR,residential,LDR,4,2,0.58035,0.995323,Harrisburg,RE,0.406267,0.174083,low,multi_jurisdiction_low_confidence,True,True,2,27.687429
CFS-PARCEL-0149765283,149765283,55174359390000,trusted,HARMONY,HARMONY,Harrisburg,,,CZ-RH,residential,CZ-RH,2,1,0.580656,1.0,Harrisburg,CZ-RM,0.419344,0.161312,low,multi_zone_low_confidence,True,False,0,0.174178
CFS-PARCEL-0149729768,149729768,46705906210000,trusted,SKYBROOK,SKYBROOK,Cabarrus County / Unincorporated,,,LDR,residential,LDR,1,1,0.581591,0.581591,,,,,low,single_zone_low_confidence,False,False,0,0.515722
CFS-PARCEL-0149811907,149811907,56223521130000,review,OLD EARNHARDT,,Kannapolis,,,O-I,office,O-I,2,2,0.582337,0.999878,Cabarrus County / Unincorporated,MDR,0.417541,0.164796,low,multi_jurisdiction_low_confidence,True,True,0,0.102772
CFS-PARCEL-0149754993,149754993,55171335980000,trusted,HARRISBURG SOUTH,"DAVIS, TALBERT & PHIFER",Harrisburg,Harrisburg,etj,RE,residential,RE,3,1,0.583013,1.0,Harrisburg,RL,0.424609,0.158404,low,multi_zone_low_confidence,True,False,1,0.860803
CFS-PARCEL-0149820204,149820204,56318180270000,review,NEW GILEAD,,Cabarrus County / Unincorporated,Concord,etj,LDR,residential,LDR,2,2,0.583673,0.998982,Concord,RM-1,0.415309,0.168363,low,multi_jurisdiction_low_confidence,True,True,0,5.061851
CFS-PARCEL-0149777573,149777573,55551744770000,review,FLOWES STORE EAST,,Midland,,,AG,agricultural,AG,2,1,0.583697,1.0,Midland,AG,0.416303,0.167393,low,multi_zone_low_confidence,True,False,0,8.149576
CFS-PARCEL-0149762133,149762133,55172010060000,review,HARRISBURG SOUTH,,Harrisburg,Harrisburg,etj,RE,residential,RE,2,2,0.583711,1.0,Cabarrus County / Unincorporated,LDR,0.416315,0.167396,low,multi_jurisdiction_low_confidence,True,True,0,64.086548
CFS-PARCEL-0149825596,149825596,56605914420000,review,MT PLEASANT HIGH SCHOOL,,Cabarrus County / Unincorporated,Mt. Pleasant,etj,CR,residential,CR,2,2,0.584122,1.0,Mt. Pleasant,RL,0.415878,0.168244,low,multi_jurisdiction_low_confidence,True,True,0,13.377086
CFS-PARCEL-0149755054,149755054,55170675310000,trusted,HARRISBURG,TIMOTHY N TALLENT & WF DIANNE C TALLENT,Harrisburg,Harrisburg,etj,GC,commercial,GC,2,1,0.584239,1.0,Harrisburg,EC,0.506141,0.078098,low,multi_zone_low_confidence,True,False,0,0.015645
CFS-PARCEL-0149795302,149795302,56126889500000,trusted,NORTH 29A,TIM HUIE RECOMBINATION,Kannapolis,,,GC,commercial,GC,3,1,0.585223,0.998629,Kannapolis,GC,0.413404,0.171819,low,multi_zone_low_confidence,True,False,1,0.418796
CFS-PARCEL-0149822145,149822145,56400580330000,review,LAKE LYNN LODGE,,Concord,Concord,etj,RM-1,residential,RM-1,2,2,0.585489,1.0,Cabarrus County / Unincorporated,LDR,0.417183,0.168306,low,multi_jurisdiction_low_confidence,True,True,0,1.062949
CFS-PARCEL-0149772418,149772418,55396257700000,trusted,PARK PLACE,PARK PLACE,Concord,,,R-CO,residential,R-CO,2,1,0.586455,1.0,Concord,RM-2,0.413545,0.17291,low,multi_zone_low_confidence,True,False,0,0.088403
CFS-PARCEL-0149789124,149789124,56101947320000,review,CONCORD PARKWAY NORTH,,Concord,,,RM-2,residential,RM-2,3,1,0.586701,1.0,Concord,O-I,0.411866,0.174835,low,multi_zone_low_confidence,True,False,1,1.583127
CFS-PARCEL-0149824452,149824452,56604279480000,review,MT PLEASANT OUTSIDE,,Mt. Pleasant,Mt. Pleasant,etj,RL,residential,RL,2,2,0.586728,1.0,Cabarrus County / Unincorporated,CR,0.413272,0.173456,low,multi_jurisdiction_low_confidence,True,True,0,19.99327
CFS-PARCEL-0149728885,149728885,158B018,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,R4,residential,R4,2,1,0.586808,0.633698,Kannapolis,R4,0.04689,0.539918,low,multi_zone_low_confidence,True,False,0,0.243831
CFS-PARCEL-0149752341,149752341,55150778230000,trusted,HAWTHORNE,HAWTHORNE PH 3 MAP 1,Harrisburg,,,CZ-RL,residential,CZ-RL,2,2,0.586873,0.587914,Cabarrus County / Unincorporated,CR,0.001041,0.585832,low,multi_jurisdiction_low_confidence,True,True,1,0.437793
CFS-PARCEL-0149751721,149751721,55091465620000,review,CONCORD PARKWAY SOUTH,,Concord,,,RM-2,residential,RM-2,4,1,0.586958,1.0,Concord,I-1,0.412979,0.17398,low,multi_zone_low_confidence,True,False,2,34.823828
CFS-PARCEL-0149732558,149732558,46716777050000,trusted,SKYBROOK VILLAGE,THE VILLAGES AT SKYBROOK NORTH PH 2 MAP 2,Concord,,,RM-2,residential,RM-2,2,1,0.587214,1.0,Concord,RV-CD,0.412786,0.174429,low,multi_zone_low_confidence,True,False,0,0.16687
CFS-PARCEL-0149819110,149819110,56304126210000,trusted,EASTCLIFF,CRESTWOOD HEIGHTS,Concord,,,RM-2,residential,RM-2,2,1,0.587295,1.0,Concord,RV,0.412705,0.174589,low,multi_zone_low_confidence,True,False,0,0.496174
CFS-PARCEL-0149725290,149725290,159 160,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,GC,commercial,GC,2,1,0.587679,0.999989,Kannapolis,R8,0.41231,0.175369,low,multi_zone_low_confidence,True,False,0,0.658696
CFS-PARCEL-0149826122,149826122,56306457800000,trusted,CRESTSIDE,MOUNTAINBROOK,Concord,Concord,etj,RM-1,residential,RM-1,2,1,0.588148,1.0,Concord,RM-1,0.411852,0.176296,low,multi_zone_low_confidence,True,False,0,0.64773
CFS-PARCEL-0149768962,149768962,55382357260000,trusted,ST. ANDREWS PLACE / BRAXTON PLACE,ST ANDREWS,Cabarrus County / Unincorporated,,,LDR,residential,LDR,2,1,0.588572,0.998014,Cabarrus County / Unincorporated,LDR,0.409442,0.179129,low,multi_zone_low_confidence,True,False,0,0.342784
CFS-PARCEL-0149830040,149830040,56717317790000,review,MT PLEASANT OUTSIDE,CHARLES R & VICKIE K FISHER,Cabarrus County / Unincorporated,Mt. Pleasant,etj,AO,agricultural,AO,2,2,0.589089,0.987844,Mt. Pleasant,RL,0.398754,0.190335,low,multi_jurisdiction_low_confidence,True,True,0,2.433592
CFS-PARCEL-0149830041,149830041,56717317790000,review,MT PLEASANT OUTSIDE,CHARLES R & VICKIE K FISHER,Cabarrus County / Unincorporated,Mt. Pleasant,etj,AO,agricultural,AO,2,2,0.589089,0.987844,Mt. Pleasant,RL,0.398754,0.190335,low,multi_jurisdiction_low_confidence,True,True,0,2.433592
CFS-PARCEL-0149724671,149724671,157 100,review,ROWAN COUNTY PARCEL,ROWAN COUNTY PARCEL,Kannapolis,,,MU-N,mixed_use,MU-N,1,1,0.590313,0.590313,,,,,low,single_zone_low_confidence,False,False,0,0.119744
