official_parcel_id,objectid_1,pin14,dominant_zoning_code,dominant_zoning_general,dominant_zoning_label,zoning_overlap_count,dominant_overlap_pct,total_zoning_overlap_pct,zoning_assignment_confidence,has_multiple_zoning,zoning_join_status,parcel_quality_status,parcel_area_acres_calc
CFS-PARCEL-0149763539,149763539,55288655270000,LDR,RESIDENTIAL,LDR,1,0.062876,0.062876,low,False,single_zone_low_confidence,trusted,0.2833
CFS-PARCEL-0149767188,149767188,55349529300000,CR,RESIDENTIAL,CR,1,0.063486,0.063486,low,False,single_zone_low_confidence,review,2.510719
CFS-PARCEL-0149766230,149766230,55298370230000,OI,OFFICE,OI,1,0.063528,0.063528,low,False,single_zone_low_confidence,trusted,0.145091
CFS-PARCEL-0149822659,149822659,56408025620000,LDR,RESIDENTIAL,LDR,1,0.063692,0.063692,low,False,single_zone_low_confidence,review,0.315751
CFS-PARCEL-0149822660,149822660,56408025620000,LDR,RESIDENTIAL,LDR,1,0.063692,0.063692,low,False,single_zone_low_confidence,review,0.315751
CFS-PARCEL-0149771314,149771314,55391512560000,MDR,RESIDENTIAL,MDR,1,0.063858,0.063858,low,False,single_zone_low_confidence,review,6.084491
CFS-PARCEL-0149730383,149730383,46708112010000,LDR,RESIDENTIAL,LDR,1,0.063922,0.063922,low,False,single_zone_low_confidence,trusted,0.245634
CFS-PARCEL-0149766695,149766695,55298370760000,OI,OFFICE,OI,1,0.064364,0.064364,low,False,single_zone_low_confidence,trusted,0.124232
CFS-PARCEL-0149827396,149827396,56404812010000,AO,AGRICULTURAL,AO,1,0.064712,0.064712,low,False,single_zone_low_confidence,trusted,1.271754
CFS-PARCEL-0149755994,149755994,55178044870000,LDR,RESIDENTIAL,LDR,1,0.065073,0.065073,low,False,single_zone_low_confidence,trusted,0.375889
CFS-PARCEL-0149766913,149766913,55343346630000,CR,RESIDENTIAL,CR,1,0.065084,0.065084,low,False,single_zone_low_confidence,trusted,1.783989
CFS-PARCEL-0149823578,149823578,56500151670000,AO,AGRICULTURAL,AO,1,0.06511,0.06511,low,False,single_zone_low_confidence,trusted,0.253372
CFS-PARCEL-0149776248,149776248,55298187940000,LDR,RESIDENTIAL,LDR,1,0.065115,0.065115,low,False,single_zone_low_confidence,review,8.605713
CFS-PARCEL-0149767165,149767165,55359169260000,CR,RESIDENTIAL,CR,1,0.065696,0.065696,low,False,single_zone_low_confidence,review,1.025991
CFS-PARCEL-0149822154,149822154,56408024530000,LDR,RESIDENTIAL,LDR,1,0.065697,0.065697,low,False,single_zone_low_confidence,trusted,0.215285
CFS-PARCEL-0149767429,149767429,55349823130000,CR,RESIDENTIAL,CR,1,0.066039,0.066039,low,False,single_zone_low_confidence,review,38.279255
CFS-PARCEL-0149726686,149726686,45895661000000,LI,INDUSTRIAL,LI,1,0.066168,0.066168,low,False,single_zone_low_confidence,review,1.597066
CFS-PARCEL-0149726687,149726687,45895661000000,LI,INDUSTRIAL,LI,1,0.066168,0.066168,low,False,single_zone_low_confidence,review,1.597066
CFS-PARCEL-0149735532,149735532,46803626310000,LDR,RESIDENTIAL,LDR,1,0.066479,0.066479,low,False,single_zone_low_confidence,trusted,0.496332
CFS-PARCEL-0149822642,149822642,56408023450000,LDR,RESIDENTIAL,LDR,1,0.067315,0.067315,low,False,single_zone_low_confidence,trusted,0.215286
CFS-PARCEL-0149743403,149743403,46933365550000,AO,AGRICULTURAL,AO,1,0.067564,0.067564,low,False,single_zone_low_confidence,trusted,1.699417
CFS-PARCEL-0149785363,149785363,55550245240000,LDR,RESIDENTIAL,LDR,1,0.068169,0.068169,low,False,single_zone_low_confidence,trusted,0.38534
CFS-PARCEL-0149743789,149743789,55056523480000,CR,RESIDENTIAL,CR,1,0.069847,0.069847,low,False,single_zone_low_confidence,trusted,0.391064
CFS-PARCEL-0149760602,149760602,55256094070000,CR,RESIDENTIAL,CR,2,0.070005,0.070005,low,True,multi_zone_low_confidence,review,46.666457
CFS-PARCEL-0149822076,149822076,56402897180000,AO,AGRICULTURAL,AO,1,0.070876,0.070876,low,False,single_zone_low_confidence,trusted,0.408338
CFS-PARCEL-0149767863,149767863,55367835770000,CR,RESIDENTIAL,CR,1,0.071061,0.071061,low,False,single_zone_low_confidence,review,9.191421
CFS-PARCEL-0149776507,149776507,55532681960000,CR,RESIDENTIAL,CR,1,0.071148,0.071148,low,False,single_zone_low_confidence,trusted,6.191842
CFS-PARCEL-0149755627,149755627,55173956490000,OI,OFFICE,OI,1,0.071231,0.071231,low,False,single_zone_low_confidence,review,15.964612
CFS-PARCEL-0149736969,149736969,46707269630000,LDR,RESIDENTIAL,LDR,1,0.071435,0.071435,low,False,single_zone_low_confidence,trusted,0.177398
CFS-PARCEL-0149827374,149827374,56403616160000,AO,AGRICULTURAL,AO,1,0.073284,0.073284,low,False,single_zone_low_confidence,trusted,1.302966
CFS-PARCEL-0149761549,149761549,55270057480000,LDR,RESIDENTIAL,LDR,1,0.07419,0.07419,low,False,single_zone_low_confidence,trusted,0.454134
CFS-PARCEL-0149734798,149734798,46804004070000,LDR,RESIDENTIAL,LDR,1,0.07446,0.07446,low,False,single_zone_low_confidence,trusted,0.323373
CFS-PARCEL-0149819329,149819329,56319147030000,AO,AGRICULTURAL,AO,1,0.074766,0.074766,low,False,single_zone_low_confidence,review,0.859181
CFS-PARCEL-0149747296,149747296,55069395350000,CR,RESIDENTIAL,CR,1,0.074903,0.074903,low,False,single_zone_low_confidence,trusted,0.60034
CFS-PARCEL-0149738135,149738135,46812926090000,LDR,RESIDENTIAL,LDR,1,0.074926,0.074926,low,False,single_zone_low_confidence,trusted,0.166381
CFS-PARCEL-0149729903,149729903,46706785140000,LDR,RESIDENTIAL,LDR,1,0.07514,0.07514,low,False,single_zone_low_confidence,trusted,0.058204
CFS-PARCEL-0149748726,149748726,46822152300000,CR,RESIDENTIAL,CR,1,0.075186,0.075186,low,False,single_zone_low_confidence,trusted,0.059806
CFS-PARCEL-0149758160,149758160,55183535730000,LDR,RESIDENTIAL,LDR,1,0.075192,0.075192,low,False,single_zone_low_confidence,trusted,0.264236
CFS-PARCEL-0149822162,149822162,56407197580000,LDR,RESIDENTIAL,LDR,1,0.07529,0.07529,low,False,single_zone_low_confidence,trusted,0.22282
CFS-PARCEL-0149770994,149770994,55390571470000,MDR,RESIDENTIAL,MDR,1,0.076203,0.076203,low,False,single_zone_low_confidence,review,1.787832
CFS-PARCEL-0149751291,149751291,55089555580000,MDR,RESIDENTIAL,MDR,1,0.076323,0.076323,low,False,single_zone_low_confidence,trusted,0.243026
CFS-PARCEL-0149722412,149722412,142A040,LI,INDUSTRIAL,LI,1,0.07708,0.07708,low,False,single_zone_low_confidence,review,0.885161
CFS-PARCEL-0149770990,149770990,55390513440000,MDR,RESIDENTIAL,MDR,1,0.077164,0.077164,low,False,single_zone_low_confidence,trusted,0.973089
CFS-PARCEL-0149763257,149763257,55281278020000,LDR,RESIDENTIAL,LDR,1,0.078047,0.078047,low,False,single_zone_low_confidence,trusted,0.169919
CFS-PARCEL-0149823751,149823751,56500114790000,AO,AGRICULTURAL,AO,1,0.078471,0.078471,low,False,single_zone_low_confidence,trusted,0.308332
CFS-PARCEL-0149827764,149827764,56500152030000,AO,AGRICULTURAL,AO,1,0.078704,0.078704,low,False,single_zone_low_confidence,trusted,0.233215
CFS-PARCEL-0149767379,149767379,55183545550000,LDR,RESIDENTIAL,LDR,1,0.078913,0.078913,low,False,single_zone_low_confidence,trusted,0.237982
CFS-PARCEL-0149763206,149763206,55285979180000,LDR,RESIDENTIAL,LDR,1,0.078995,0.078995,low,False,single_zone_low_confidence,review,0.556707
CFS-PARCEL-0149827460,149827460,56407187860000,LDR,RESIDENTIAL,LDR,1,0.08,0.08,low,False,single_zone_low_confidence,trusted,0.219573
CFS-PARCEL-0149751146,149751146,55089576000000,MDR,RESIDENTIAL,MDR,1,0.080209,0.080209,low,False,single_zone_low_confidence,trusted,0.2384
CFS-PARCEL-0149764543,149764543,55288654480000,LDR,RESIDENTIAL,LDR,1,0.080642,0.080642,low,False,single_zone_low_confidence,review,0.237489
CFS-PARCEL-0149764544,149764544,55288654480000,LDR,RESIDENTIAL,LDR,1,0.080642,0.080642,low,False,single_zone_low_confidence,review,0.237489
CFS-PARCEL-0149778253,149778253,55595916630000,CR,RESIDENTIAL,CR,3,0.08087,0.082475,low,True,multi_zone_low_confidence,review,2.990814
CFS-PARCEL-0149763543,149763543,55288778590000,LDR,RESIDENTIAL,LDR,1,0.081994,0.081994,low,False,single_zone_low_confidence,review,0.968309
CFS-PARCEL-0149823638,149823638,56431940020000,AO,AGRICULTURAL,AO,1,0.082229,0.082229,low,False,single_zone_low_confidence,trusted,2.548786
CFS-PARCEL-0149766743,149766743,55299301470000,OI,OFFICE,OI,1,0.082618,0.082618,low,False,single_zone_low_confidence,trusted,0.22545
CFS-PARCEL-0149767525,149767525,55331756370000,CR,RESIDENTIAL,CR,1,0.083394,0.083394,low,False,single_zone_low_confidence,review,6.046108
CFS-PARCEL-0149737365,149737365,46811645700000,OI,OFFICE,OI,1,0.084398,0.084398,low,False,single_zone_low_confidence,trusted,0.150689
CFS-PARCEL-0149779907,149779907,55763871770000,AO,AGRICULTURAL,AO,1,0.084704,0.084704,low,False,single_zone_low_confidence,trusted,0.241664
CFS-PARCEL-0149773243,149773243,55435080110000,CR,RESIDENTIAL,CR,1,0.084905,0.084905,low,False,single_zone_low_confidence,review,4.659885
CFS-PARCEL-0149828183,149828183,56718162410000,AO,AGRICULTURAL,AO,1,0.084927,0.084927,low,False,single_zone_low_confidence,trusted,4.845763
CFS-PARCEL-0149756107,149756107,55179402750000,LDR,RESIDENTIAL,LDR,1,0.085143,0.085143,low,False,single_zone_low_confidence,review,2.764861
CFS-PARCEL-0149814489,149814489,56235712550000,MDR,RESIDENTIAL,MDR,1,0.085529,0.085529,low,False,single_zone_low_confidence,review,0.292013
CFS-PARCEL-0149763483,149763483,55288654500000,LDR,RESIDENTIAL,LDR,1,0.085588,0.085588,low,False,single_zone_low_confidence,trusted,0.250969
CFS-PARCEL-0149777305,149777305,55569424460000,AO,AGRICULTURAL,AO,1,0.086165,0.086165,low,False,single_zone_low_confidence,trusted,68.524674
CFS-PARCEL-0149734534,149734534,46803093790000,LDR,RESIDENTIAL,LDR,1,0.086428,0.086428,low,False,single_zone_low_confidence,trusted,0.335757
CFS-PARCEL-0149733998,149733998,46729746490000,CR,RESIDENTIAL,CR,1,0.08707,0.08707,low,False,single_zone_low_confidence,trusted,5.721003
CFS-PARCEL-0149763482,149763482,55288653710000,LDR,RESIDENTIAL,LDR,1,0.087332,0.087332,low,False,single_zone_low_confidence,trusted,0.293154
CFS-PARCEL-0149736970,149736970,46707278770000,LDR,RESIDENTIAL,LDR,1,0.087461,0.087461,low,False,single_zone_low_confidence,trusted,0.203106
CFS-PARCEL-0149821936,149821936,56235723600000,MDR,RESIDENTIAL,MDR,1,0.087637,0.087637,low,False,single_zone_low_confidence,review,0.282131
CFS-PARCEL-0149823871,149823871,56500142580000,AO,AGRICULTURAL,AO,1,0.087881,0.087881,low,False,single_zone_low_confidence,trusted,0.215444
CFS-PARCEL-0149757896,149757896,55182563650000,LDR,RESIDENTIAL,LDR,1,0.087936,0.087936,low,False,single_zone_low_confidence,trusted,0.268181
CFS-PARCEL-0149766231,149766231,55298380380000,OI,OFFICE,OI,1,0.088321,0.088321,low,False,single_zone_low_confidence,trusted,0.234754
CFS-PARCEL-0149777247,149777247,55530599050000,CR,RESIDENTIAL,CR,1,0.089188,0.089188,low,False,single_zone_low_confidence,trusted,9.482449
CFS-PARCEL-0149742736,149742736,46934337040000,AO,AGRICULTURAL,AO,1,0.090385,0.090385,low,False,single_zone_low_confidence,trusted,1.702273
CFS-PARCEL-0149777282,149777282,55532653060000,CR,RESIDENTIAL,CR,1,0.090818,0.090818,low,False,single_zone_low_confidence,trusted,4.261309
CFS-PARCEL-0149822160,149822160,56407187140000,LDR,RESIDENTIAL,LDR,1,0.091174,0.091174,low,False,single_zone_low_confidence,trusted,0.222282
CFS-PARCEL-0149751144,149751144,55089565380000,MDR,RESIDENTIAL,MDR,1,0.091233,0.091233,low,False,single_zone_low_confidence,trusted,0.244662
CFS-PARCEL-0149764003,149764003,55287676360000,LDR,RESIDENTIAL,LDR,1,0.091849,0.091849,low,False,single_zone_low_confidence,trusted,0.234234
CFS-PARCEL-0149742006,149742006,46928029620000,AO,AGRICULTURAL,AO,1,0.092909,0.092909,low,False,single_zone_low_confidence,trusted,4.837985
CFS-PARCEL-0149775509,149775509,55468044300000,CR,RESIDENTIAL,CR,1,0.093908,0.093908,low,False,single_zone_low_confidence,review,2.105047
CFS-PARCEL-0149742753,149742753,46934358110000,AO,AGRICULTURAL,AO,1,0.094874,0.094874,low,False,single_zone_low_confidence,trusted,1.728439
CFS-PARCEL-0149757338,149757338,55183561740000,LDR,RESIDENTIAL,LDR,1,0.09594,0.09594,low,False,single_zone_low_confidence,trusted,0.237035
CFS-PARCEL-0149769103,149769103,55248856670000,LI-SU,INDUSTRIAL,LI-SU,2,0.096033,0.096033,low,True,multi_zone_low_confidence,review,0.519858
CFS-PARCEL-0149754689,149754689,55172092240000,LDR,RESIDENTIAL,LDR,1,0.096906,0.096906,low,False,single_zone_low_confidence,review,1.115961
CFS-PARCEL-0149754690,149754690,55172092240000,LDR,RESIDENTIAL,LDR,1,0.096906,0.096906,low,False,single_zone_low_confidence,review,1.115961
CFS-PARCEL-0149767785,149767785,55186641070000,LDR,RESIDENTIAL,LDR,1,0.097835,0.097835,low,False,single_zone_low_confidence,trusted,1.699285
CFS-PARCEL-0149745191,149745191,55064394530000,LDR,RESIDENTIAL,LDR,1,0.098674,0.098674,low,False,single_zone_low_confidence,trusted,1.005255
CFS-PARCEL-0149763639,149763639,55281268440000,LDR,RESIDENTIAL,LDR,1,0.098855,0.098855,low,False,single_zone_low_confidence,trusted,0.170688
CFS-PARCEL-0149819327,149819327,56319126620000,AO,AGRICULTURAL,AO,1,0.099044,0.099044,low,False,single_zone_low_confidence,review,0.827853
CFS-PARCEL-0149744736,149744736,55061562000000,LDR,RESIDENTIAL,LDR,2,0.099533,0.14328,low,True,multi_zone_low_confidence,trusted,3.67563
CFS-PARCEL-0149823757,149823757,56500143070000,AO,AGRICULTURAL,AO,1,0.099576,0.099576,low,False,single_zone_low_confidence,trusted,0.197337
CFS-PARCEL-0149763547,149763547,55280536450000,GI,INDUSTRIAL,GI,2,0.09987,0.099922,low,True,multi_zone_low_confidence,review,7.425762
CFS-PARCEL-0149783476,149783476,55459283790000,LDR,RESIDENTIAL,LDR,1,0.09987,0.09987,low,False,single_zone_low_confidence,review,0.235491
CFS-PARCEL-0149783477,149783477,55459283790000,LDR,RESIDENTIAL,LDR,1,0.09987,0.09987,low,False,single_zone_low_confidence,review,0.235491
CFS-PARCEL-0149827457,149827457,56407177410000,LDR,RESIDENTIAL,LDR,1,0.100058,0.100058,low,False,single_zone_low_confidence,trusted,0.222512
CFS-PARCEL-0149824468,149824468,56605341880000,CR,RESIDENTIAL,CR,1,0.1004,0.1004,low,False,single_zone_low_confidence,review,98.958804
CFS-PARCEL-0149773497,149773497,55439765560000,CR,RESIDENTIAL,CR,2,0.100675,0.130353,low,True,multi_zone_low_confidence,review,17.997981
CFS-PARCEL-0149779661,149779661,55763890330000,AO,AGRICULTURAL,AO,1,0.102665,0.102665,low,False,single_zone_low_confidence,trusted,0.208387
CFS-PARCEL-0149824132,149824132,56507970030000,CR,RESIDENTIAL,CR,1,0.102924,0.102924,low,False,single_zone_low_confidence,review,2.818343
CFS-PARCEL-0149735204,149735204,46800881930000,LDR,RESIDENTIAL,LDR,1,0.103487,0.103487,low,False,single_zone_low_confidence,trusted,0.103984
CFS-PARCEL-0149822123,149822123,56403639250000,AO,AGRICULTURAL,AO,1,0.103919,0.103919,low,False,single_zone_low_confidence,trusted,0.487735
CFS-PARCEL-0149822313,149822313,56403798380000,AO,AGRICULTURAL,AO,1,0.103939,0.103939,low,False,single_zone_low_confidence,trusted,0.231449
CFS-PARCEL-0149761765,149761765,55270048630000,LDR,RESIDENTIAL,LDR,1,0.105073,0.105073,low,False,single_zone_low_confidence,trusted,0.278176
CFS-PARCEL-0149737366,149737366,46811655120000,OI,OFFICE,OI,1,0.105247,0.105247,low,False,single_zone_low_confidence,trusted,0.150798
CFS-PARCEL-0149822015,149822015,56403776720000,AO,AGRICULTURAL,AO,1,0.105283,0.105283,low,False,single_zone_low_confidence,trusted,0.231445
CFS-PARCEL-0149826559,149826559,56309610960000,LDR,RESIDENTIAL,LDR,1,0.105534,0.105534,low,False,single_zone_low_confidence,review,73.343219
CFS-PARCEL-0149822014,149822014,56403775250000,AO,AGRICULTURAL,AO,1,0.105644,0.105644,low,False,single_zone_low_confidence,trusted,0.231448
CFS-PARCEL-0149763980,149763980,55287658310000,LDR,RESIDENTIAL,LDR,1,0.105715,0.105715,low,False,single_zone_low_confidence,trusted,0.381797
CFS-PARCEL-0149729202,149729202,46707288550000,LDR,RESIDENTIAL,LDR,1,0.105722,0.105722,low,False,single_zone_low_confidence,trusted,0.201884
CFS-PARCEL-0149822169,149822169,56403764880000,AO,AGRICULTURAL,AO,1,0.106005,0.106005,low,False,single_zone_low_confidence,trusted,0.231447
CFS-PARCEL-0149822017,149822017,56403788910000,AO,AGRICULTURAL,AO,1,0.106354,0.106354,low,False,single_zone_low_confidence,trusted,0.229954
CFS-PARCEL-0149822311,149822311,56403764300000,AO,AGRICULTURAL,AO,1,0.106368,0.106368,low,False,single_zone_low_confidence,trusted,0.231447
CFS-PARCEL-0149823722,149823722,56500105980000,AO,AGRICULTURAL,AO,1,0.106382,0.106382,low,False,single_zone_low_confidence,trusted,0.337139
CFS-PARCEL-0149822168,149822168,56403753930000,AO,AGRICULTURAL,AO,1,0.10673,0.10673,low,False,single_zone_low_confidence,trusted,0.231448
CFS-PARCEL-0149822312,149822312,56403786190000,AO,AGRICULTURAL,AO,1,0.10698,0.10698,low,False,single_zone_low_confidence,trusted,0.229955
CFS-PARCEL-0149822167,149822167,56403752460000,AO,AGRICULTURAL,AO,1,0.107096,0.107096,low,False,single_zone_low_confidence,trusted,0.231447
CFS-PARCEL-0149822571,149822571,56403751090000,AO,AGRICULTURAL,AO,1,0.107466,0.107466,low,False,single_zone_low_confidence,trusted,0.231448
CFS-PARCEL-0149822093,149822093,56403741520000,AO,AGRICULTURAL,AO,1,0.108205,0.108205,low,False,single_zone_low_confidence,trusted,0.230633
CFS-PARCEL-0149825953,149825953,56617182100000,AO,AGRICULTURAL,AO,1,0.108356,0.108356,low,False,single_zone_low_confidence,trusted,12.269479
CFS-PARCEL-0149822314,149822314,56403799850000,AO,AGRICULTURAL,AO,1,0.108726,0.108726,low,False,single_zone_low_confidence,trusted,0.229714
CFS-PARCEL-0149822307,149822307,56407166690000,LDR,RESIDENTIAL,LDR,1,0.108933,0.108933,low,False,single_zone_low_confidence,trusted,0.222754
CFS-PARCEL-0149815773,149815773,56235702410000,MDR,RESIDENTIAL,MDR,1,0.109179,0.109179,low,False,single_zone_low_confidence,review,0.272219
CFS-PARCEL-0149751822,149751822,46934389340000,AO,AGRICULTURAL,AO,1,0.110576,0.110576,low,False,single_zone_low_confidence,trusted,1.731041
CFS-PARCEL-0149766996,149766996,55343338790000,CR,RESIDENTIAL,CR,1,0.111295,0.111295,low,False,single_zone_low_confidence,review,1.281253
CFS-PARCEL-0149823566,149823566,56430805010000,LDR,RESIDENTIAL,LDR,1,0.11152,0.11152,low,False,single_zone_low_confidence,review,1.597003
CFS-PARCEL-0149823597,149823597,56430805010000,LDR,RESIDENTIAL,LDR,1,0.11152,0.11152,low,False,single_zone_low_confidence,review,1.597003
CFS-PARCEL-0149751661,149751661,46934307800000,AO,AGRICULTURAL,AO,1,0.111731,0.111731,low,False,single_zone_low_confidence,trusted,1.676462
CFS-PARCEL-0149731122,149731122,46718225200000,LDR,RESIDENTIAL,LDR,1,0.111947,0.111947,low,False,single_zone_low_confidence,trusted,0.505396
CFS-PARCEL-0149764002,149764002,55287667810000,LDR,RESIDENTIAL,LDR,1,0.112339,0.112339,low,False,single_zone_low_confidence,trusted,0.242374
CFS-PARCEL-0149758378,149758378,55185016440000,LI,INDUSTRIAL,LI,1,0.113127,0.113127,low,False,single_zone_low_confidence,review,5.025762
CFS-PARCEL-0149753319,149753319,55161173790000,CR,RESIDENTIAL,CR,1,0.113585,0.113585,low,False,single_zone_low_confidence,trusted,9.994904
CFS-PARCEL-0149777231,149777231,55344433520000,CR,RESIDENTIAL,CR,1,0.114235,0.114235,low,False,single_zone_low_confidence,trusted,1.954189
CFS-PARCEL-0149827837,149827837,56509821660000,CR,RESIDENTIAL,CR,1,0.115767,0.115767,low,False,single_zone_low_confidence,review,0.345485
CFS-PARCEL-0149827838,149827838,56509821660000,CR,RESIDENTIAL,CR,1,0.115767,0.115767,low,False,single_zone_low_confidence,review,0.345485
CFS-PARCEL-0149821361,149821361,56334725410000,OI,OFFICE,OI,1,0.116683,0.116683,low,False,single_zone_low_confidence,review,4.111638
CFS-PARCEL-0149767704,149767704,55344011540000,CR,RESIDENTIAL,CR,1,0.116881,0.116881,low,False,single_zone_low_confidence,review,0.957091
CFS-PARCEL-0149822149,149822149,56407156970000,LDR,RESIDENTIAL,LDR,1,0.11779,0.11779,low,False,single_zone_low_confidence,trusted,0.222987
CFS-PARCEL-0149766071,149766071,55297515010000,OI,OFFICE,OI,1,0.119009,0.119009,low,False,single_zone_low_confidence,trusted,0.123183
CFS-PARCEL-0149822570,149822570,56403740030000,AO,AGRICULTURAL,AO,1,0.120391,0.120391,low,False,single_zone_low_confidence,trusted,0.360784
CFS-PARCEL-0149776225,149776225,55531965990000,HDR,RESIDENTIAL,HDR,1,0.120877,0.120877,low,False,single_zone_low_confidence,review,1.36545
CFS-PARCEL-0149823870,149823870,56500133390000,AO,AGRICULTURAL,AO,1,0.121249,0.121249,low,False,single_zone_low_confidence,trusted,0.189313
CFS-PARCEL-0149813947,149813947,56234686470000,MDR,RESIDENTIAL,MDR,1,0.121276,0.121276,low,False,single_zone_low_confidence,review,1.494369
CFS-PARCEL-0149826787,149826787,56316585030000,LDR,RESIDENTIAL,LDR,2,0.12186,0.124667,low,True,multi_zone_low_confidence,review,10.946609
CFS-PARCEL-0149787422,149787422,56035649960000,LDR,RESIDENTIAL,LDR,1,0.12192,0.12192,low,False,single_zone_low_confidence,trusted,1.236925
CFS-PARCEL-0149766765,149766765,55330884510000,CR,RESIDENTIAL,CR,1,0.124556,0.124556,low,False,single_zone_low_confidence,review,2.16192
CFS-PARCEL-0149779482,149779482,55696955440000,CR,RESIDENTIAL,CR,1,0.125157,0.125157,low,False,single_zone_low_confidence,trusted,10.351445
CFS-PARCEL-0149744179,149744179,55057583560000,CR,RESIDENTIAL,CR,1,0.126459,0.126459,low,False,single_zone_low_confidence,trusted,0.537685
CFS-PARCEL-0149822473,149822473,56407156250000,LDR,RESIDENTIAL,LDR,1,0.12662,0.12662,low,False,single_zone_low_confidence,trusted,0.22322
CFS-PARCEL-0149756685,149756685,55180782150000,MDR,RESIDENTIAL,MDR,1,0.128665,0.128665,low,False,single_zone_low_confidence,trusted,0.331813
CFS-PARCEL-0149823579,149823579,56500171210000,AO,AGRICULTURAL,AO,1,0.129026,0.129026,low,False,single_zone_low_confidence,trusted,0.300062
CFS-PARCEL-0149778510,149778510,55651084000000,AO,AGRICULTURAL,AO,1,0.129804,0.129804,low,False,single_zone_low_confidence,trusted,1.615279
CFS-PARCEL-0149726592,149726592,45892738320000,LDR,RESIDENTIAL,LDR,1,0.132694,0.132694,low,False,single_zone_low_confidence,trusted,0.972279
CFS-PARCEL-0149757778,149757778,55184513810000,LDR,RESIDENTIAL,LDR,1,0.133149,0.133149,low,False,single_zone_low_confidence,trusted,1.523005
CFS-PARCEL-0149742991,149742991,46933386640000,AO,AGRICULTURAL,AO,1,0.13434,0.13434,low,False,single_zone_low_confidence,trusted,1.668273
CFS-PARCEL-0149732054,149732054,46723497800000,CR,RESIDENTIAL,CR,1,0.134573,0.134573,low,False,single_zone_low_confidence,trusted,0.128058
CFS-PARCEL-0149775211,149775211,55459284650000,LDR,RESIDENTIAL,LDR,1,0.135274,0.135274,low,False,single_zone_low_confidence,trusted,0.258326
CFS-PARCEL-0149822303,149822303,56407146520000,LDR,RESIDENTIAL,LDR,1,0.135432,0.135432,low,False,single_zone_low_confidence,trusted,0.223462
CFS-PARCEL-0149762132,149762132,55172010060000,LDR,RESIDENTIAL,LDR,1,0.136135,0.136135,low,False,single_zone_low_confidence,review,15.626286
CFS-PARCEL-0149822967,149822967,56430802270000,LDR,RESIDENTIAL,LDR,1,0.136954,0.136954,low,False,single_zone_low_confidence,review,0.793234
CFS-PARCEL-0149822968,149822968,56430802270000,LDR,RESIDENTIAL,LDR,1,0.136954,0.136954,low,False,single_zone_low_confidence,review,0.793234
CFS-PARCEL-0149732109,149732109,46718074080000,LDR,RESIDENTIAL,LDR,1,0.137374,0.137374,low,False,single_zone_low_confidence,trusted,0.072158
CFS-PARCEL-0149776603,149776603,55552927210000,CR,RESIDENTIAL,CR,1,0.137678,0.137678,low,False,single_zone_low_confidence,review,1.862704
CFS-PARCEL-0149826955,149826955,56333681020000,LDR,RESIDENTIAL,LDR,1,0.13852,0.13852,low,False,single_zone_low_confidence,review,2.162669
CFS-PARCEL-0149738903,149738903,46812909670000,LDR,RESIDENTIAL,LDR,1,0.138683,0.138683,low,False,single_zone_low_confidence,review,0.481502
CFS-PARCEL-0149827467,149827467,56708710380000,AO,AGRICULTURAL,AO,1,0.139621,0.139621,low,False,single_zone_low_confidence,trusted,53.397776
CFS-PARCEL-0149773084,149773084,55443205490000,CR,RESIDENTIAL,CR,9,0.140007,0.578592,low,True,multi_zone_low_confidence,review,93.79452
CFS-PARCEL-0149776362,149776362,55494702720000,LDR,RESIDENTIAL,LDR,1,0.140868,0.140868,low,False,single_zone_low_confidence,trusted,0.305216
CFS-PARCEL-0149821706,149821706,56400388810000,LDR,RESIDENTIAL,LDR,1,0.140953,0.140953,low,False,single_zone_low_confidence,review,5.936527
CFS-PARCEL-0149755004,149755004,55169751480000,CR,RESIDENTIAL,CR,1,0.141599,0.141599,low,False,single_zone_low_confidence,trusted,3.306579
CFS-PARCEL-0149827761,149827761,56500124640000,AO,AGRICULTURAL,AO,1,0.141811,0.141811,low,False,single_zone_low_confidence,trusted,0.24066
CFS-PARCEL-0149762711,149762711,55281258760000,LDR,RESIDENTIAL,LDR,1,0.142458,0.142458,low,False,single_zone_low_confidence,trusted,0.187917
CFS-PARCEL-0149758445,149758445,55186154730000,LI,INDUSTRIAL,LI,1,0.144154,0.144154,low,False,single_zone_low_confidence,review,2.978031
CFS-PARCEL-0149822562,149822562,56407136800000,LDR,RESIDENTIAL,LDR,1,0.144211,0.144211,low,False,single_zone_low_confidence,trusted,0.223722
CFS-PARCEL-0149776506,149776506,55531978240000,HDR,RESIDENTIAL,HDR,1,0.144996,0.144996,low,False,single_zone_low_confidence,review,0.657045
CFS-PARCEL-0149733047,149733047,46737725980000,AO,AGRICULTURAL,AO,1,0.145774,0.145774,low,False,single_zone_low_confidence,trusted,1.732503
CFS-PARCEL-0149822048,149822048,56404800550000,AO,AGRICULTURAL,AO,1,0.147343,0.147343,low,False,single_zone_low_confidence,trusted,0.361708
CFS-PARCEL-0149820199,149820199,56317418450000,LDR,RESIDENTIAL,LDR,2,0.152259,0.153635,low,True,multi_zone_low_confidence,review,27.296452
CFS-PARCEL-0149727439,149727439,45988231180000,LI,INDUSTRIAL,LI,1,0.153575,0.153575,low,False,single_zone_low_confidence,review,11.358006
